20-26001,,7858.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒象印チェンブロック/象印【1-MFF-YR-7.1】(7531222) チェーンスリング１００（アイタイプ） 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●シャックル部分にクランプなどを接続可能です。<br>●クビレスシャックル付です。<br>●「プラスＶ級」ロードチェーンの採用でより安全になりました。（安全率５倍以上）<br>●過酷な使用条件にも強い特殊表面処理チェーンの採用で長寿命化を実現しました。<br><br>●荷役、運搬吊り作業。<br><br>●基本使用荷重(t)：1.6<br>●チェーン線径(mm)：7.1<br>●有効長l(m)：1.5<br>●マスターリンク寸法(mm)a：70<br>●マスターリンク寸法(mm)b：98<br>●マスターリンク寸法(mm)d：14<br>●マスターリンク寸法(mm)p：120<br>●クビレスシャックル寸法(mm)b：9<br>●クビレスシャックル寸法(mm)d：35<br>●クビレスシャックル寸法(mm)p：59<br>●クビレスシャックル寸法(mm)s：16<br>●クビレスシャックル寸法(mm)m：33<br>●クビレスシャックル寸法(mm)k：79<br><br>●シャックルタイプ<br><br>●スチール<br>",『カード対応OK！』■〒象印チェンブロック/象印【1-MFF-YR-7.1】(7531222) チェーンスリング１００（アイタイプ） 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒象印チェンブロック/象印【1-MFF-YR-7.1】(7531222) チェーンスリング１００（アイタイプ） 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒象印チェンブロック/象印【1-MFF-YR-7.1】(7531222) チェーンスリング１００（アイタイプ） 受注単位1[rn]
20-26002,,1043.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒キトー【L4BA008-92031】(4996259) Ｌ４形キトーレバーブロックカムガイド 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br><br>●品名：カムガイド<br>●適合機種：L4<br>●質量（g)：42<br><br><br>",『カード対応OK！』■〒キトー【L4BA008-92031】(4996259) Ｌ４形キトーレバーブロックカムガイド 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒キトー【L4BA008-92031】(4996259) Ｌ４形キトーレバーブロックカムガイド 受注単位1,工事用品\チェンブロック・クレーン\レバーホイスト。『カード対応OK！』■〒キトー【L4BA008-92031】(4996259) Ｌ４形キトーレバーブロックカムガイド 受注単位1[rn]
20-26003,,25276.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒大洋製器工業（株）/大洋【4ILS 3.2TX1.5】(4730372)４本吊 インカリフティングスリング ３．２ｔ用×１．５ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●4本吊りリング（ハイパーリング）、フック（Ｖフック）付ベルトスリングセットです。<br>●吊り具（スリング）の使用荷重を設定していますので吊りたい荷に合わせて選定できます。<br>●ベルトスリング使用で軽くて、柔らかく作業効率がＵＰします。<br>●大内径のリング使用で、大きなフックにも対応でき玉掛け作業が楽になります。<br>●建築・土木の現場や各種工場での玉掛け作業に。<br>●基本使用荷重(t):3.2<br>●有効長l(m):1.5<br>●Vフック寸法(mm)c:33<br>●Vフック寸法(mm)d:45<br>●Vフック寸法(mm)e:25<br>●Vフック寸法(mm)f:11<br>●Vフック寸法(mm)g:30<br>●質量(kg):7.6<br>●Vフック寸法(mm)p:123<br>●スリング長（Ｌ）：1ｍ<br>●リング4.2ｔ用<br>●フック1.25ｔ用<br>●安全率5倍以上<br>",『カード対応OK！』■〒大洋製器工業（株）/大洋【4ILS 3.2TX1.5】(4730372)４本吊 インカリフティングスリング ３．２ｔ用&times;１．５ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒大洋製器工業（株）/大洋【4ILS 3.2TX1.5】(4730372)４本吊 インカリフティングスリング ３．２ｔ用&times;１．５ｍ 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒大洋製器工業（株）/大洋【4ILS 3.2TX1.5】(4730372)４本吊 インカリフティングスリング ３．２ｔ用&times;１．５ｍ 受注単位1[rn]
20-26004,,192.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒キトー【L2BA015-92231】(4996186) Ｌ５形キトーレバーブロックキリカエバネ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br><br>●品名：キリカエばね<br>●適合機種：L4・L5共通<br>●質量（g)：10<br><br><br>",『カード対応OK！』■〒キトー【L2BA015-92231】(4996186) Ｌ５形キトーレバーブロックキリカエバネ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒キトー【L2BA015-92231】(4996186) Ｌ５形キトーレバーブロックキリカエバネ 受注単位1,工事用品\チェンブロック・クレーン\レバーホイスト。『カード対応OK！』■〒キトー【L2BA015-92231】(4996186) Ｌ５形キトーレバーブロックキリカエバネ 受注単位1[rn]
20-26005,,8902.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒大洋製器工業（株）/大洋【2WRS 1TX1】(4730224)２本吊 ワイヤスリング １ｔ用×１ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●Ｖフックを使用することで、ワイヤの「立ちによる外れ現象」を防ぐことができ、安全性が向上します。<br>●建築・土木の現場や各種工場での玉掛け作業に。<br>●基本使用荷重(t):1<br>●有効長l(m):1<br>●マスターリンク寸法(mm)a:100<br>●マスターリンク寸法(mm)b:15<br>●Vフック寸法(mm)c:30<br>●Vフック寸法(mm)d:40<br>●Vフック寸法(mm)e:19<br>●Vフック寸法(mm)f:8<br>●Vフック寸法(mm)g:25<br>●質量(kg):2.09<br>●Vフック寸法(mm)p:108<br>●ワイヤ径(mm):9<br>●スリング長（Ｌ）：1ｍ<br>●リング1.25ｔ用<br>●フック0.63ｔ用<br>●安全率5倍以上<br>",『カード対応OK！』■〒大洋製器工業（株）/大洋【2WRS 1TX1】(4730224)２本吊 ワイヤスリング １ｔ用&times;１ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒大洋製器工業（株）/大洋【2WRS 1TX1】(4730224)２本吊 ワイヤスリング １ｔ用&times;１ｍ 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒大洋製器工業（株）/大洋【2WRS 1TX1】(4730224)２本吊 ワイヤスリング １ｔ用&times;１ｍ 受注単位1[rn]
20-26006,,4585.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）キトー/キトー 【HJ2060】(4692756)チェンスリング（アイタイプ） シングルフックＨＪ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ラッチロック付、吊荷側用フック。<br>●基本使用荷重(t):1.1<br>●破断荷重(kN):54<br>●適合チェーン線径(mm):6.0<br>●寸法(mm) b:11<br>●寸法(mm)m:28<br>●寸法(mm)p:109<br>●寸法(mm)t:15.8<br>●寸法(mm) s:20.5<br>●寸法(mm) a:19.5<br>●寸法(mm)m':28<br>●寸法(mm)n:34.5<br>●寸法(mm)s20.5<br>●質量(kg):0.5<br>●合金鋼<br>",『カード対応OK！』■〒（株）キトー/キトー 【HJ2060】(4692756)チェンスリング（アイタイプ） シングルフックＨＪ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒（株）キトー/キトー 【HJ2060】(4692756)チェンスリング（アイタイプ） シングルフックＨＪ 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒（株）キトー/キトー 【HJ2060】(4692756)チェンスリング（アイタイプ） シングルフックＨＪ 受注単位1[rn]
20-26007,,291.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TLH080-740A-08】(4335872)ＴＬＨ－０８０用 安全金具 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●レバーホイスト用補修パーツ<br>●品名:安全金具<br>●適合機種:TLH-080<br>●ヘラ:スチール（ＳＰＨ）<br>●バネ:スチール（ＳＷ）<br>●ボルト:合金鋼<br>●ナット:スチール（ＳＳ）<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TLH080-740A-08】(4335872)ＴＬＨ&minus;０８０用 安全金具 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TLH080-740A-08】(4335872)ＴＬＨ&minus;０８０用 安全金具 受注単位1,工事用品\チェンブロック・クレーン\レバーホイスト。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TLH080-740A-08】(4335872)ＴＬＨ&minus;０８０用 安全金具 受注単位1[rn]
20-26008,,32430.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒象印チェンブロック（株）/象印【4-TG-BKE-6.3】(4758315)チェーンスリング１００（アイタイプ） 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●スイベルフック（ボールベアリング入り）付です。<br>●「プラスＶ級」ロードチェーンの採用でより安全になりました。（安全率５倍以上）<br>●過酷な使用条件にも強い特殊表面処理チェーンの採用で長寿命化を実現しました。<br>●荷役、運搬吊り作業に。<br>●基本使用荷重(t):2.5<br>●チェーン線経(mm):6.3<br>●有効長l(m):1.5<br>●マスターリンク寸法(mm)a:95<br>●マスターリンク寸法(mm)d:20<br>●マスターリンク寸法(mm)p:160<br>●マスターリンク寸法(mm)a':70<br>●マスターリンク寸法(mm)d':14<br>●マスターリンク寸法(mm)p':120<br>●マスターリンク寸法(mm)l:280<br>●スイベルフック寸法(mm)a:30<br>●スイベルフック寸法(mm)b:10<br>●スイベルフック寸法(mm)c:30<br>●スイベルフック寸法(mm)m:29.5<br>●スイベルフック寸法(mm)n:35<br>●スイベルフック寸法(mm)p:145<br>●スイベルフック寸法(mm)s:19.5<br>●スイベルフック寸法(mm)t:14<br>●スイベルフック寸法(mm)k:72<br>●ロッキングフック（ボールベアリング入り）<br>●スチール<br>",『カード対応OK！』■〒象印チェンブロック（株）/象印【4-TG-BKE-6.3】(4758315)チェーンスリング１００（アイタイプ） 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒象印チェンブロック（株）/象印【4-TG-BKE-6.3】(4758315)チェーンスリング１００（アイタイプ） 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒象印チェンブロック（株）/象印【4-TG-BKE-6.3】(4758315)チェーンスリング１００（アイタイプ） 受注単位1[rn]
20-26009,,977.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒キトー【HC3060】(7637985) チェンスリング（アイタイプ）　ハイカップリングＨＣ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br>●アイタイプ用カナグとチェーンの結合用。<br><br>●基本使用荷重(t)：1.1<br>●破断荷重(kN)：54<br>●適合チェーン線径(mm)：6.0<br>●寸法(mm)e：14<br>●質量(kg)：0.1<br>●寸法(mm) d：8<br>●寸法(mm) b：45<br>●寸法(mm) a：16.8<br>●寸法(mm) c：17.5<br>●寸法(mm)p：48<br><br><br>●合金鋼<br>",『カード対応OK！』■〒キトー【HC3060】(7637985) チェンスリング（アイタイプ）　ハイカップリングＨＣ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒キトー【HC3060】(7637985) チェンスリング（アイタイプ）　ハイカップリングＨＣ 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒キトー【HC3060】(7637985) チェンスリング（アイタイプ）　ハイカップリングＨＣ 受注単位1[rn]
20-26010,,1178.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）キトー/キトー 【HH2080】(4692730)チェンスリング（アイタイプ） グラブフックＨＨ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●チェーンの長さ調節用フック。<br>●基本使用荷重(t):1.5/2.0<br>●破断荷重(kN):74/99<br>●適合チェーン線径(mm):7.0/8.0<br>●寸法(mm) b:12.5<br>●寸法(mm)m:10<br>●寸法(mm)p:69<br>●寸法(mm) a:15.5<br>●寸法(mm) s:27<br>●質量(kg):0.4<br>●合金鋼<br>●チェーンとの組み合せにおいて基本使用荷重は、値の70％になります。<br>",『カード対応OK！』■〒（株）キトー/キトー 【HH2080】(4692730)チェンスリング（アイタイプ） グラブフックＨＨ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒（株）キトー/キトー 【HH2080】(4692730)チェンスリング（アイタイプ） グラブフックＨＨ 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒（株）キトー/キトー 【HH2080】(4692730)チェンスリング（アイタイプ） グラブフックＨＨ 受注単位1[rn]
20-26011,,3106.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）キトー/キトー 【HQ2080】(4692853)チェンスリング（アイタイプ） ファンドリフックＨＱ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●吊荷側用フック。<br>●基本使用荷重(t):1.5/2.0<br>●破断荷重(kN):74/99<br>●適合チェーン線径(mm):7.0/8.0<br>●寸法(mm) b:15.0<br>●寸法(mm)p:125.0<br>●寸法(mm)t:26<br>●寸法(mm) s:31.5<br>●寸法(mm) a:22.5<br>●寸法(mm)n:62<br>●質量(kg):0.92<br>●合金鋼<br>",『カード対応OK！』■〒（株）キトー/キトー 【HQ2080】(4692853)チェンスリング（アイタイプ） ファンドリフックＨＱ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒（株）キトー/キトー 【HQ2080】(4692853)チェンスリング（アイタイプ） ファンドリフックＨＱ 受注単位1,工事用品\吊りクランプ・スリング・荷締機\チェーンスリング。『カード対応OK！』■〒（株）キトー/キトー 【HQ2080】(4692853)チェンスリング（アイタイプ） ファンドリフックＨＱ 受注単位1[rn]
