20-115101,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254012451_ll.jpg?fitin=700:700,784.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】,,●容量:16GB<br>●スピードクラス:Class4<br>●付属品:インデックスシール3枚入り,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】[rn]
20-115112,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254024522_ll.jpg?fitin=700:700,4384.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1H [RSDC032GU1H]【KK9N0D18P】【NYOA】,,□商品説明<br>●ライト最大45MB/s、リード最大90MB/sの高速転送、ライト速度は従来より4.5倍速くなり、一眼レフでの連写撮影もストレスなく、素早くバックアップも可能です。<br>●安定した転送を実現するUHS-Iインターフェースでのスピードクラス1に対応。<br>●UHS対応機器以外での転送速度保証の目安となるSDスピードクラスでは、Class10に対応。<br>●大量に撮影した映像や写真もスムーズに転送できます。<br>□商品仕様<br>●記憶容量:32GB<br>●対応機種:SDHC対応SDメモリーカードスロット搭載機器(デジタルカメラなど)、USBポート搭載パソコン<br>●スピードクラス:UHS-I Class1(SD Bus使用時はClass10)<br>●規格:Physical Layer Specification Ver.3.00(part1)、File System Specification Ver.1.00(part3)、Seculity Specification Ver.1.10(part3)<br>●動作電圧:2.7～3.6V<br>●消費電力:最大0.72W<br>●消費電流:最大200mA<br>●動作保証環境:温度 0～60℃ 湿度 0～90%<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2.5g<br>●付属品:取扱説明書※保証書はパッケージに記載,【送料無料】BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1H [RSDC032GU1H]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,【送料無料】BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1H [RSDC032GU1H]【KK9N0D18P】【NYOA】,【送料無料】BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1H [RSDC032GU1H]【KK9N0D18P】【NYOA】[rn]
20-115113,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_004/4523052011948_ll.jpg?fitin=700:700,2574.4000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,サンディスク SDHCメモリーカード(32GB) 防水仕様 SDSDB-032G-J35U [SDSDB032GJ35U]【KK9N0D18P】,,●容量:32GB<br>●スピードクラス:CLASS 4<br>●カードタイプ:SDHC&trade;(4-32GB)<br>●バスインターフェース:UHS-I (SD2.0に下位互換性あり)<br>●動作温度:-25～85℃<br>●保存温度:-40～85℃<br>●互換性:SDHCに対応した機器で使用可能<br>●セキュリティ:意図しないデータ損失を防ぐ書き込み保護スイッチ<br>●外形寸法:W2.4×H3.2×D0.21cm<br>●質量:約1.5g,サンディスク SDHCメモリーカード(32GB) 防水仕様 SDSDB-032G-J35U [SDSDB032GJ35U]【KK9N0D18P】：エディオン　楽天市場店,サンディスク SDHCメモリーカード(32GB) 防水仕様 SDSDB-032G-J35U [SDSDB032GJ35U]【KK9N0D18P】,サンディスク SDHCメモリーカード(32GB) 防水仕様 SDSDB-032G-J35U [SDSDB032GJ35U]【KK9N0D18P】[rn]
20-115114,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_048/4905524904611_ll.jpg?fitin=700:700,4000.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】SONY SDHC UHS-I メモリーカード(Class10対応・32GB) SF-32UY [SF32UY]【KK9N0D18P】【NYOA】,,□商品説明<br>●UHS-I規格に対応し、デジタル一眼カメラでの更なる高速連写や、パソコンへの大容量データの高速転送にオススメ。<br>●UHSスピードクラス1に対応し、最大読み出し40MB/sを実現しました。CPRM技術を採用した著作権保護機能を搭載。<br>●UHS-I非対応ハード使用時でもデジタルカメラでの高速連写や、大容量データの高速転送に適した「スピードクラス・CLASS10」に対応。<br>●読み出しができなくなった記録データを復旧するソフト「Memory Card File Rescue(メモリーカードファイルレスキュー)」の無償ダウンロード特典付き。<br>●お気に入りの静止画から簡単にビデオクリップを作成するソフト「x-Pict Story for Memory Card」の無償ダウンロード特典付き。<br>●カード内のコンテンツやデータ管理に便利な、カード本体に直接書き込める「メモ書きラベル」を採用しました。<br>□商品仕様<br>●メモリタイプ:SDHC UHS-I<br>●容量:32GB<br>●転送速度タイプ:Class10<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2g,【送料無料】SONY SDHC UHS-I メモリーカード(Class10対応・32GB) SF-32UY [SF32UY]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,【送料無料】SONY SDHC UHS-I メモリーカード(Class10対応・32GB) SF-32UY [SF32UY]【KK9N0D18P】【NYOA】,【送料無料】SONY SDHC UHS-I メモリーカード(Class10対応・32GB) SF-32UY [SF32UY]【KK9N0D18P】【NYOA】[rn]
20-115115,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254024492_ll.jpg?fitin=700:700,2672.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1S [RSDC032GU1S]【KK9N0D18P】【NYOA】,,□商品説明<br>●リード最大40MB/sの高速転送を実現。デジタルカメラなどで撮影した写真などを速く取り込む事ができます。<br>●安定した転送を実現するUHS-Iインターフェースでのスピードクラス1に対応。<br>●UHS対応機器以外での転送速度保証の目安となるSDスピードクラスでは、Class10に対応しています。<br>●高画質なデジタルビデオカメラやデジタル一眼カメラをはじめとしたさまざまな対応機器でお使いいただけます。<br>□商品仕様<br>●記憶容量:32GB<br>●対応機種:SDHC対応SDメモリーカードスロット搭載機器(デジタルカメラなど)、USBポート搭載パソコン<br>●規格:Physical Layer Specification Ver.3.00(part1)、File System Specification Ver.1.00(part3)、Seculity Specification Ver.1.10(part3)<br>●スピードクラス:UHS-I Class1(SD Bus使用時はClass10)<br>●動作電圧:2.7～3.6V<br>●消費電力:最大0.72W<br>●消費電流:最大200mA<br>●動作保証環境:温度 0～60℃ 湿度 0～90% ※結露なきこと<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2.5g<br>●保証期間:1年<br>●RoHS指令準拠:対応<br>●主な付属品:取扱説明書 ※保証書はパッケージに記載,BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1S [RSDC032GU1S]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1S [RSDC032GU1S]【KK9N0D18P】【NYOA】,BUFFALO 高速SDHC UHS-Iメモリーカード(32GB) RSDC-032GU1S [RSDC032GU1S]【KK9N0D18P】【NYOA】[rn]
20-115116,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_016/4547410188455_ll.jpg?fitin=700:700,1365.6000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,富士フイルム 高速SDHCメモリーカード(Class10対応・8GB) FSDHC-008G-C10 [SDHC008GC10]【KK9N0D18P】,,□商品説明<br>●SDスピードクラス「Class10」対応のSDHCカード。<br>●SDスピードクラス対応機器との使用で安定した規格性能を発揮することができ、快適に撮影・再生可能。<br>●ラベルシールはペンで書き込める素材を採用しており、インデックスとしてご利用いただけます。<br>□商品仕様<br>●容量:8GB<br>●スピードクラス:Class 10,富士フイルム 高速SDHCメモリーカード(Class10対応・8GB) FSDHC-008G-C10 [SDHC008GC10]【KK9N0D18P】：エディオン　楽天市場店,富士フイルム 高速SDHCメモリーカード(Class10対応・8GB) FSDHC-008G-C10 [SDHC008GC10]【KK9N0D18P】,富士フイルム 高速SDHCメモリーカード(Class10対応・8GB) FSDHC-008G-C10 [SDHC008GC10]【KK9N0D18P】[rn]
20-115117,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_049/4905524989748_ll.jpg?fitin=700:700,4216.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】SONY SDHC UHS-Iメモリーカード(Class4対応・32GB) SN-BA32 F [SNBA32F]【KK9N0D18P】,,□商品説明<br>●指定したファイルデータ更新のたびに、SDメモリーカード内に自動保存。<br>●パソコン内に保管するメールデータを定期的にバックアップ。<br>●お手軽な16GBから大容量128GBまで、使いかたに合わせた幅広いラインアップ。<br>●データ自動リフレッシュ機能で、定期的にデータをリフレッシュ、長期間データへのアクセスがないことを原因とするデータ消失を防止。<br>●書き換え回数上限お知らせ機能で、上限が近づくと、画面上でお知らせし、急な書き換えができなくなるという可能性を防止。<br>●最新の暗号化方式(AES256bit)によるセキュリティ保護。<br>●空いているメモリースロットを有効活用しすっきり収納。<br>●3ステップの簡単セットアップ。<br>●バックアップ状態が一目でわかるアイコン表示。<br>●安心設計でさまざまな効能を実現。<br>●ご購入の検討用に、アプリダウンロードして30日間試用体験できる体験版を提供。<br>□商品仕様<br>●容量:32GB<br>●スピードクラス:Class4<br>●耐久性:落下・ひねり、挿抜耐久性<br>●耐温度:-25℃～+85℃<br>●耐X線:ISO 7816-1準拠,【送料無料】SONY SDHC UHS-Iメモリーカード(Class4対応・32GB) SN-BA32 F [SNBA32F]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】SONY SDHC UHS-Iメモリーカード(Class4対応・32GB) SN-BA32 F [SNBA32F]【KK9N0D18P】,【送料無料】SONY SDHC UHS-Iメモリーカード(Class4対応・32GB) SN-BA32 F [SNBA32F]【KK9N0D18P】[rn]
20-115118,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_016/4547410257342_ll.jpg?fitin=700:700,14647.2000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】富士フイルム 高速SDXC UHS-I メモリーカード(Class10対応・64GB) F SDXC-064G-C10U1 [SDXC064GC10U1]【KK9N0D18P】,,□商品説明<br>●長時間のフルハイビジョン動画撮影にも適した大容量64GBを新たにラインナップ。<br>●ラベルにコーティングを施したことで、タイトルなど文字を書込み可能。<br>●高さ1.5mからの落下テストをクリア。<br>●空港でのX線検査による影響を受けません。<br>●※SDXCカードはSDXC対応機器でのみ使用可能です。<br>□商品仕様<br>●容量:64GB<br>●最大読出し速度:90MB/秒<br>●最大書込み速度:45MB/秒<br>●耐温度設計:動作温度/-25℃～85℃、保存温度/-40℃～85℃,【送料無料】富士フイルム 高速SDXC UHS-I メモリーカード(Class10対応・64GB) F SDXC-064G-C10U1 [SDXC064GC10U1]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】富士フイルム 高速SDXC UHS-I メモリーカード(Class10対応・64GB) F SDXC-064G-C10U1 [SDXC064GC10U1]【KK9N0D18P】,【送料無料】富士フイルム 高速SDXC UHS-I メモリーカード(Class10対応・64GB) F SDXC-064G-C10U1 [SDXC064GC10U1]【KK9N0D18P】[rn]
20-115119,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_062/4953103434530_ll.jpg?fitin=700:700,3908.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】エレコム ドラレコ/カーナビ向け車載用高速SDHC UHS-Iメモリカード(Class10対応・16GB) 防水仕様 MF-CASD016GU11 [MFCASD016GU11]【KK9N0D18P】,,□商品説明<br>●ドライブレコーダー、カーナビに最適な、高耐久モデルのSDHCメモリカードです。<br>●耐温度-25～85℃で、車内の高温・低温に強い仕様です。<br>●書き換え可能回数が多いMLC Flashを採用しています。<br>●電源の瞬断でもデータの損傷が起こりにくい耐性を備えています。※エレコム社指定環境にて測定。<br>●「JIS防水保護等級7(IPX7)」に準拠し、メモリカードの交換時などにうっかり水に濡れてしまっても安心の防水仕様です。<br>●ひねり・曲げ・落下に強い耐衝撃仕様です。<br>●高速インターフェース規格であるUHS-I/UHSスピードクラスの「Class1」、および読み書き時の最低速度を保証するSDスピードクラスの「class10」に対応しています。<br>●CPRM技術を採用した著作権保護機能を搭載しています。<br>●※UHS-Iインターフェース非対応機器でも動作可能です。対応機器で使用することで本来の性能を発揮します。<br>□商品仕様<br>●メモリ規格：SDHC <br>●スピードクラス：Class10UHS-I <br>●インターフェイス：SD <br>●メモリ容量：16GB <br>●最低保証速度：10MB/s <br>●動作環境：-25℃～85℃ <br>●外形寸法：幅24.0mm×奥行2.1mm×高さ32.0mm <br>●重量：約2.0g,【送料無料】エレコム ドラレコ/カーナビ向け車載用高速SDHC UHS-Iメモリカード(Class10対応・16GB) 防水仕様 MF-CASD016GU11 [MFCASD016GU11]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】エレコム ドラレコ/カーナビ向け車載用高速SDHC UHS-Iメモリカード(Class10対応・16GB) 防水仕様 MF-CASD016GU11 [MFCASD016GU11]【KK9N0D18P】,【送料無料】エレコム ドラレコ/カーナビ向け車載用高速SDHC UHS-Iメモリカード(Class10対応・16GB) 防水仕様 MF-CASD016GU11 [MFCASD016GU11]【KK9N0D18P】[rn]
20-115120,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_127/4905524975550_ll.jpg?fitin=700:700,4648.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】SONY 高速SDHC UHS-Iメモリーカード(Class10対応・16GB) 防水仕様 SF-16UZ [SF16UZ]【KK9N0D18P】,,□商品説明<br>●UHSスピードクラス3に対応。<br>●[無償ダウンロード特典]読み出しができなくなった記録データを復旧するソフト「Memory Card File Rescue(メモリーカードファイルレスキュー)」 / お気に入りの静止画から簡単にビデオクリップを作成するソフト「x-Pict Story for Memory Card」。<br>●安心設計で「防水」「耐久性」「耐温度」「耐X線」の効能を実現。<br>●CPRM技術を採用した著作権保護機能を搭載。<br>□商品仕様<br>●容量:16GB<br>●スピードクラス:Class10<br>●UHSスピードクラス:Class 3<br>●最大読み出し速度:95MB/s,【送料無料】SONY 高速SDHC UHS-Iメモリーカード(Class10対応・16GB) 防水仕様 SF-16UZ [SF16UZ]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】SONY 高速SDHC UHS-Iメモリーカード(Class10対応・16GB) 防水仕様 SF-16UZ [SF16UZ]【KK9N0D18P】,【送料無料】SONY 高速SDHC UHS-Iメモリーカード(Class10対応・16GB) 防水仕様 SF-16UZ [SF16UZ]【KK9N0D18P】[rn]
20-115121,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_068/4957180086002_ll.jpg?fitin=700:700,1744.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,I/Oデータ 高速SDHCメモリカード(Class10対応・16GB) 16G SDH-T16G [SDHT16G]【KK9N0D18P】,,□商品説明<br>●高画質での動画の大量撮影、音楽ファイルの保存などにはSDHCメモリーカードがオススメです。<br>●Class10対応の本製品なら、転送速度は10MB/sec以上の速度を保証。<br>●プロテクトスイッチをメディア側面に搭載!大事な画像をうっかり消してしまったり、不要なデータの追加保存を 防ぎます。<br>●SDMI規格準拠の著作権保護機能付き!<br>●※SDHCロゴが機器または取扱説明書に表示された機器でのみ使用可能です。従来のSD規格とは互換性がありませんので、SDメモリーカードのみに対応した機器では使用できません。<br>□商品仕様<br>●対応機種:SDHC規格に対応した機器<br>●メモリタイプ:SDHCメモリカード<br>●容量:16GB<br>●転送速度タイプ:Class 10<br>●消費電流:200mA(MAX)<br>●電源電圧:2.7～3.6V<br>●寸法:W2.4×H0.21×D3.2cm <br>●質量:約2g,I/Oデータ 高速SDHCメモリカード(Class10対応・16GB) 16G SDH-T16G [SDHT16G]【KK9N0D18P】：エディオン　楽天市場店,I/Oデータ 高速SDHCメモリカード(Class10対応・16GB) 16G SDH-T16G [SDHT16G]【KK9N0D18P】,I/Oデータ 高速SDHCメモリカード(Class10対応・16GB) 16G SDH-T16G [SDHT16G]【KK9N0D18P】[rn]
20-115122,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_049/4905524989762_ll.jpg?fitin=700:700,16528.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】SONY SDXC UHS-Iメモリーカード(Class4対応・128GB) SN-BA128 F [SNBA128F]【KK9N0D18P】,,□商品説明<br>●指定したファイルデータ更新のたびに、SDメモリーカード内に自動保存。<br>●パソコン内に保管するメールデータを定期的にバックアップ。<br>●お手軽な16GBから大容量128GBまで、使いかたに合わせた幅広いラインアップ。<br>●データ自動リフレッシュ機能で、定期的にデータをリフレッシュ、長期間データへのアクセスがないことを原因とするデータ消失を防止。<br>●書き換え回数上限お知らせ機能で、上限が近づくと、画面上でお知らせし、急な書き換えができなくなるという可能性を防止。<br>●最新の暗号化方式(AES256bit)によるセキュリティ保護。<br>●空いているメモリースロットを有効活用しすっきり収納。<br>●3ステップの簡単セットアップ。<br>●バックアップ状態が一目でわかるアイコン表示。<br>●安心設計でさまざまな効能を実現。<br>●ご購入の検討用に、アプリダウンロードして30日間試用体験できる体験版を提供。<br>□商品仕様<br>●容量:128GB<br>●スピードクラス:Class 4<br>●耐久性:落下・ひねり、挿抜耐久性<br>●耐温度:-25℃～+85℃<br>●耐X線:ISO 7816-1準拠,【送料無料】SONY SDXC UHS-Iメモリーカード(Class4対応・128GB) SN-BA128 F [SNBA128F]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】SONY SDXC UHS-Iメモリーカード(Class4対応・128GB) SN-BA128 F [SNBA128F]【KK9N0D18P】,【送料無料】SONY SDXC UHS-Iメモリーカード(Class4対応・128GB) SN-BA128 F [SNBA128F]【KK9N0D18P】[rn]
20-115123,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_048/4905524825961_ll.jpg?fitin=700:700,2272.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,SONY SDHCメモリーカード(Class10対応・8GB) SF-8UX [SF8UX]【KK9N0D18P】,,□商品説明<br>●UHS-I規格に対応し、デジタル一眼カメラでの更なる高速連写や、パソコンへの大容量データの高速転送にオススメです。<br>●UHSスピードクラス1に対応し、最大読み出し94MB/s、書き込み45MB/sを実現。※SONY規定条件でのデータ速度です。<br>●UHS-I非対応ハード使用時でもデジタルカメラでの高速連写や、大容量データの高速転送に適した「スピードクラス・CLASS10」に対応。<br>●読み出しができなくなった記録データを復旧するソフト「Memory Card File Rescue(メモリーカードファイルレスキュー)」の無償ダウンロード特典付きです。<br>●お気に入りの静止画から簡単にビデオクリップを作成するソフト「x-Pict Story for Memory Card」の無償ダウンロード特典付きです。<br>●カード内のコンテンツやデータ管理に便利な、カード本体に直接書き込める「メモ書きラベル」を採用。<br>●CPRM技術を採用した著作権保護機能を搭載。<br>□商品仕様<br>●メモリタイプ:SDHCメモリカード<br>●容量:8GB<br>●転送速度タイプ:Class10<br>●読み出し転送速度:94MB/秒<br>●書き込み転送速度:45MB/秒,SONY SDHCメモリーカード(Class10対応・8GB) SF-8UX [SF8UX]【KK9N0D18P】：エディオン　楽天市場店,SONY SDHCメモリーカード(Class10対応・8GB) SF-8UX [SF8UX]【KK9N0D18P】,SONY SDHCメモリーカード(Class10対応・8GB) SF-8UX [SF8UX]【KK9N0D18P】[rn]
20-115124,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_048/4905524825978_ll.jpg?fitin=700:700,3784.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】SONY SDHCメモリーカード(Class10対応・16GB) SF-16UX [SF16UX]【KK9N0D18P】,,□商品説明<br>●UHS-I規格に対応し、デジタル一眼カメラでの更なる高速連写や、パソコンへの大容量データの高速転送にオススメです。<br>●UHSスピードクラス1に対応し、最大読み出し94MB/s、書き込み45MB/sを実現。※SONY規定条件でのデータ速度です。<br>●UHS-I非対応ハード使用時でもデジタルカメラでの高速連写や、大容量データの高速転送に適した「スピードクラス・CLASS10」に対応。<br>●読み出しができなくなった記録データを復旧するソフト「Memory Card File Rescue(メモリーカードファイルレスキュー)」の無償ダウンロード特典付きです。<br>●お気に入りの静止画から簡単にビデオクリップを作成するソフト「x-Pict Story for Memory Card」の無償ダウンロード特典付きです。<br>●カード内のコンテンツやデータ管理に便利な、カード本体に直接書き込める「メモ書きラベル」を採用。<br>●CPRM技術を採用した著作権保護機能を搭載。<br>□商品仕様<br>●メモリタイプ:SDHCメモリカード<br>●容量:16GB<br>●転送速度タイプ:Class10<br>●読み出し転送速度:94MB/秒<br>●書き込み転送速度:45MB/秒,【送料無料】SONY SDHCメモリーカード(Class10対応・16GB) SF-16UX [SF16UX]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】SONY SDHCメモリーカード(Class10対応・16GB) SF-16UX [SF16UX]【KK9N0D18P】,【送料無料】SONY SDHCメモリーカード(Class10対応・16GB) SF-16UX [SF16UX]【KK9N0D18P】[rn]
20-115125,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_146/4523052018145_ll.jpg?fitin=700:700,4129.6000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】サンディスク 高速SDHC UHS-Iメモリーカード(Class 10対応・16GB) 防水仕様 Extreme SDSDXNE-016G-JNJIP [SDSDXNE016GJNJIP]【KK9N0D18P】,,□商品説明<br>●最大90MB/秒の読取り、最大40MB/秒の書込みスピードで超高速のデータ転送を実現。<br>●UHSスピードクラス3(U3)とCLASS10に対応し、4K動画やフルHD動画の撮影に最適。<br>●データ復旧ソフト「レスキュープロ デラックス」1年間利用特典付き。<br>●高い耐久性-防水、耐温度、耐衝撃、耐X線。<br>●無期限保証。<br>□商品仕様<br>●容量:16GB<br>●スピードクラス:Class 10<br>●UHSスピードクラス:クラス 3<br>●最大読取り速度:90MB/秒<br>●最大書込み速度:40MB/秒<br>●互換性:SDHC/SDXCおよびSDHC/SDXC  UHS-I対応機器で使用可能<br>●セキュリティ:意図しないデータ損失を防ぐ書き込み保護スイッチ内蔵<br>●動作温度:-25～85℃<br>●保存温度:-40～85℃<br>●外形寸法:2.4×3.2×0.21cm,【送料無料】サンディスク 高速SDHC UHS-Iメモリーカード(Class 10対応・16GB) 防水仕様 Extreme SDSDXNE-016G-JNJIP [SDSDXNE016GJNJIP]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】サンディスク 高速SDHC UHS-Iメモリーカード(Class 10対応・16GB) 防水仕様 Extreme SDSDXNE-016G-JNJIP [SDSDXNE016GJNJIP]【KK9N0D18P】,【送料無料】サンディスク 高速SDHC UHS-Iメモリーカード(Class 10対応・16GB) 防水仕様 Extreme SDSDXNE-016G-JNJIP [SDSDXNE016GJNJIP]【KK9N0D18P】[rn]
20-115126,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254011560_ll.jpg?fitin=700:700,1960.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO SDHCメモリーカード(Class4・16GB) RSDC-S16GC4B [RSDCS16GC4B]【KK9N0D18P】,,□商品説明<br>●SDHC規格対応のデジタルビデオカメラでの長時間撮影や、一眼レフデジカメでの撮影枚数増を可能にするSDHCメモリカード。<br>●RSDC-SC4シリーズは、SDHC規格のClass4に対応。<br>●最低速度4MB/sを保証した最大転送速度7MB/sのメモリカードです。<br>□商品仕様<br>●容量:16GB<br>●対応機器:SDHC対応SDメモリカードスロット搭載機器(デジタルビデオカメラ、一眼レフデジタルカメラ)、USBポート搭載パソコン(SDHC対応USBカードリーダ/ライタを使用)<br>●規格:SD Memory Card Specification Ver.2.00準拠<br>●SDスピードクラス:Class4<br>●電源電圧:2.7V～3.6V<br>●消費電力:最大720mW<br>●消費電流:最大200mA<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2.5g<br>●付属品:マニュアル/保証書,BUFFALO SDHCメモリーカード(Class4・16GB) RSDC-S16GC4B [RSDCS16GC4B]【KK9N0D18P】：エディオン　楽天市場店,BUFFALO SDHCメモリーカード(Class4・16GB) RSDC-S16GC4B [RSDCS16GC4B]【KK9N0D18P】,BUFFALO SDHCメモリーカード(Class4・16GB) RSDC-S16GC4B [RSDCS16GC4B]【KK9N0D18P】[rn]
20-115127,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254024485_ll.jpg?fitin=700:700,1584.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO 高速SDHC UHS-Iメモリーカード(16GB) RSDC-016GU1S [RSDC016GU1S]【KK9N0D18P】【NYOA】,,□商品説明<br>●リード最大40MB/sの高速転送を実現。デジタルカメラなどで撮影した写真などを速く取り込む事ができます。<br>●安定した転送を実現するUHS-Iインターフェースでのスピードクラス1に対応。<br>●UHS対応機器以外での転送速度保証の目安となるSDスピードクラスでは、Class10に対応しています。<br>●高画質なデジタルビデオカメラやデジタル一眼カメラをはじめとしたさまざまな対応機器でお使いいただけます。<br>□商品仕様<br>●記憶容量:16GB<br>●対応機種:SDHC対応SDメモリーカードスロット搭載機器(デジタルカメラなど)、USBポート搭載パソコン<br>●規格:Physical Layer Specification Ver.3.00(part1)、File System Specification Ver.1.00(part3)、Seculity Specification Ver.1.10(part3)<br>●スピードクラス:UHS-I Class1(SD Bus使用時はClass10)<br>●動作電圧:2.7～3.6V<br>●消費電力:最大0.72W<br>●消費電流:最大200mA<br>●動作保証環境:温度 0～60℃ 湿度 0～90% ※結露なきこと<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2.5g<br>●保証期間:1年<br>●RoHS指令準拠:対応<br>●主な付属品:取扱説明書 ※保証書はパッケージに記載,BUFFALO 高速SDHC UHS-Iメモリーカード(16GB) RSDC-016GU1S [RSDC016GU1S]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,BUFFALO 高速SDHC UHS-Iメモリーカード(16GB) RSDC-016GU1S [RSDC016GU1S]【KK9N0D18P】【NYOA】,BUFFALO 高速SDHC UHS-Iメモリーカード(16GB) RSDC-016GU1S [RSDC016GU1S]【KK9N0D18P】【NYOA】[rn]
20-115128,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_068/4957180097039_ll.jpg?fitin=700:700,864.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,I/Oデータ SDHCメモリーカード(Class4対応・8GB) SDH-W8G [SDHW8G]【KK9N0D18P】,,□商品説明<br>●SDA(SDアソシエーション)で定められた速度規格「スピードクラス4」に対応。<br>●プロテクトスイッチをメディア側面に搭載!大事な画像をうっかり消してしまったり、不要なデータの追加コピーを防ぎます。<br>●SDMI規格準拠の著作権保護機能付き!対応したデジタルコンテンツのネット配信サービスが楽しめます。<br>●高画質での動画の大量撮影、音楽ファイルの持ち出しなどにはSDHCメモリーカードがオススメです。<br>□商品仕様<br>●容量:8GB<br>●転送速度タイプ:class 4<br>●消費電流:200mA(MAX)<br>●電源電圧:2.7～3.6V<br>●外形寸法(本体):W2.4×H0.21×D3.2cm<br>●寸法(梱包時):W7.7×H12.2×D0.8cm<br>●質量:約2g<br>●質量(梱包時):約15g,I/Oデータ SDHCメモリーカード(Class4対応・8GB) SDH-W8G [SDHW8G]【KK9N0D18P】：エディオン　楽天市場店,I/Oデータ SDHCメモリーカード(Class4対応・8GB) SDH-W8G [SDHW8G]【KK9N0D18P】,I/Oデータ SDHCメモリーカード(Class4対応・8GB) SDH-W8G [SDHW8G]【KK9N0D18P】[rn]
