20-155801,http://tshop.r10s.jp/akibamac/cabinet/05109910/4961310138158.jpg?fitin=700:700,2156.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカ カナル型イヤホン（イエロー） ATH-CKR30 YL (ATHCKR30YL),,◆高性能を凝縮したミニマルデザインのφ9.8mmドライバーでクリアな中高域再生。<br><br>◆装着性を重視したダウンサイジングボディで小さな耳にも快適フィット。<br><br>◆選べる4サイズのイヤピース(XS、S、M、L)を付属。<br><br>【製品仕様】<br>■型式:ダイナミック型<br>■ドライバー:φ9.8mm<br>■出力音圧レベル:102dB/mW<br>■再生周波数帯域:5～24.000Hz<br>■最大入力:200mW<br>■インピーダンス:16Ω<br>■質量(コード除く):約6g<br>■プラグ:φ3.5mm金メッキステレオミニ(L型)<br>■コード:1.2m(Y型)<br>■付属品:ポーチ、イヤピース(XS、S、M、L),オーディオテクニカ カナル型イヤホン（イエロー） ATH-CKR30 YL (ATHCKR30YL)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンオーディオテクニカ カナル型イヤホン（イエロー） ATH-CKR30 YL (ATHCKR30YL),オーディオテクニカ カナル型イヤホン（イエロー） ATH-CKR30 YL (ATHCKR30YL)[rn]
20-155802,http://tshop.r10s.jp/akibamac/cabinet/01796642/4984824829855.jpg?fitin=700:700,512.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,Panasonic/パナソニック 密閉型ダイナミック・ステレオインサイドホン(ホワイト) RP-HJE150-W,,■耳にスッキリ収まる、軽量でコンパクトなボディの密閉型インサイドホン。■装着感と気密性を高める楕円形状ポートを採用■3サイズのイヤーピース■からみ防止スライダー■ステレオミニプラグ(直径3.5mm/ストレート型/24K金メッキ),Panasonic/パナソニック 密閉型ダイナミック・ステレオインサイドホン(ホワイト) RP-HJE150-W：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンPanasonic/パナソニック 密閉型ダイナミック・ステレオインサイドホン(ホワイト) RP-HJE150-W,Panasonic/パナソニック 密閉型ダイナミック・ステレオインサイドホン(ホワイト) RP-HJE150-W[rn]
20-155803,http://tshop.r10s.jp/akibamac/cabinet/04659793/4961310131494.jpg?fitin=700:700,2222.4000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカATH-CK330i BK (マイク付 カナル型イヤホン/ブラック) (ATHCK330IBK),,iPod/iPhone/iPad専用インナーイヤーヘッドホン,オーディオテクニカATH-CK330i BK (マイク付 カナル型イヤホン/ブラック) (ATHCK330IBK)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンオーディオテクニカATH-CK330i BK (マイク付 カナル型イヤホン/ブラック) (ATHCK330IBK),オーディオテクニカATH-CK330i BK (マイク付 カナル型イヤホン/ブラック) (ATHCK330IBK)[rn]
20-155804,http://tshop.r10s.jp/akibamac/cabinet/04462522/4549077361059.jpg?fitin=700:700,1467.2000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,パナソニック(Panasonic)マイク付 カナル型イヤホン （エレガントブルー) RP-HJC260-A 1.2mコード (RPHJC260),,耳になじむ球体形状と耳にしっかりフィットする「DEEP FIT STYLE」で心地よい装着感を実現,パナソニック(Panasonic)マイク付 カナル型イヤホン （エレガントブルー) RP-HJC260-A 1.2mコード (RPHJC260)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンパナソニック(Panasonic)マイク付 カナル型イヤホン （エレガントブルー) RP-HJC260-A 1.2mコード (RPHJC260),パナソニック(Panasonic)マイク付 カナル型イヤホン （エレガントブルー) RP-HJC260-A 1.2mコード (RPHJC260)[rn]
20-155805,http://tshop.r10s.jp/akibamac/cabinet/03908010/4961310127916.jpg?fitin=700:700,1208.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカ カナル型イヤホン（レッド) ATH-SPORT1 RD (ATHSPORT1RD),,抜群のフィット感で、もっと駆け抜ける。耳に自然にホールドするスポーツ用イヤハンガーモデル,オーディオテクニカ カナル型イヤホン（レッド) ATH-SPORT1 RD (ATHSPORT1RD)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンオーディオテクニカ カナル型イヤホン（レッド) ATH-SPORT1 RD (ATHSPORT1RD),オーディオテクニカ カナル型イヤホン（レッド) ATH-SPORT1 RD (ATHSPORT1RD)[rn]
20-155806,http://tshop.r10s.jp/akibamac/cabinet/01796642/4984824846630.jpg?fitin=700:700,526.4000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,パナソニック RP-HJS150-A(ステレオインサイドホン/ブルー),,◆装着感と気密性を高める楕円形状ポートを採用楕円形状のポートを採用することで装着感がアップ。機密性が高まり、音質の向上と音漏れを減少。◆からみ防止スライダースライダーをスライドして、左右のインサイドホンをホールドることにより、コードがからみにくくなります。◆AV機器を胸ポケットに入れて使いやすい60cmショートコードタイプ◆XS、S、M、サイズの3サイズのイヤーピースを付属,パナソニック RP-HJS150-A(ステレオインサイドホン/ブルー)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンパナソニック RP-HJS150-A(ステレオインサイドホン/ブルー),パナソニック RP-HJS150-A(ステレオインサイドホン/ブルー)[rn]
20-155807,http://tshop.r10s.jp/akibamac/cabinet/05109910/0729440684921.jpg?fitin=700:700,76440.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,【送料無料】CAMPFIRE AUDIOカナル型イヤホン JUPITER CK CAM-4921 (CAM4921),,高い解像感と独自技術により改善された高域のレスポンス。<br><br>■Cerakote finish<br>モデル名の後ろに付く「CK」の文字、これは「Cerakote（セラミック複合コーティング）」を筐体の仕上げに使用した事を意味しています。セラミックが原料となる「セラミック複合コーティング」を筐体に施すことで、塗膜硬度が高く、耐摩耗性に優れた筐体に仕上がり、より長い間筐体の品質を保ってくれます。<br><br>■Hand Built Excellence，Small Batch Production<br>イヤホンの各パーツを入念に吟味することは、気配りを細部にまで怠らないCampfire Audio のイヤホン製造においては、始まりに過ぎません。私たちのイヤホンが素晴らしい音楽体験をお届けするためにも、細部へのこの配慮は重要です。私たちは、個々のドライバーを厳格な調整および性能基準に適合するか試験し、選別しています。<br>組み立ては熟練された職人たちによって、入念に検査され、最後にぴったりと合った1 組が作られます。設計から製造に至る各工程でのメーカーのこだわりによって、イヤホンは価値のある、長くお使いいただける製品となります。<br><br>■CNC’d Aluminum，Precision Machined Housing<br>私たちが採用しているこのアルミニウム筐体には、航空機グレードの6061 アルミニウムの無垢材を使用し、CNC加工( コンピュータ数値制御加工) により9 時間掛けて高精度に削りし、作り出されています。この筐体には、従来のポリカーボネート製のイヤホンよりも優れた点があります。アルミニウムの筐体は、音波の歪みを引き起こす振動を低減させ、イヤホンの音響性能を向上させる特徴があります。そしてアルミニウムだけでできたシェルは落としてもひびが入ることがなく、イヤホンの寿命を伸ばすことができます。<br>私たちのイヤホン筐体は、私たちの自社工房のすぐ南にあるオレゴン州メドフォードの友人ゲイリーの工場にて機械加工されています。筐体はそこで少量バッチで生産され、メーカーの部品規格に品質がクリアしているのかどうか、ひとつずつ検査されます。品質が合格した部品は、地元農場から入手した新品の鶏卵用クレートに個別に収容され保管されます。<br><br>【製品仕様】<br>イヤホン筐体：セラミックコーティング仕上げアルミニウム筐体<br>ドライバー：バランスド・アーマチュア型 （BA 型）<br>ドライバー構成：4 ドライバー(Low x 2，Mid x 1，High x 1)<br>周波数特性：10Hz - 28kHz<br>感度：114 dB<br>インピーダンス：35 Ω<br>採用技術：Tuned Acoustic Expansion Chamber.（ 旧名称Resonator assembly）<br>ケーブル長：約120cm<br>イヤホン端子：ベリリウム銅加工されたMMCX 端子<br>入力端子：3.5mm ミニ端子,【送料無料】CAMPFIRE AUDIOカナル型イヤホン JUPITER CK CAM-4921 (CAM4921)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】CAMPFIRE AUDIOカナル型イヤホン JUPITER CK CAM-4921 (CAM4921),【送料無料】CAMPFIRE AUDIOカナル型イヤホン JUPITER CK CAM-4921 (CAM4921)[rn]
20-155808,http://tshop.r10s.jp/akibamac/cabinet/03954490/now_printing.gif?fitin=700:700,1984.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,ＫＩＴＳＯＵＮＤ［マイク付］カナル型イヤホン KSHIVBWH,,,ＫＩＴＳＯＵＮＤ［マイク付］カナル型イヤホン KSHIVBWH：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンＫＩＴＳＯＵＮＤ［マイク付］カナル型イヤホン KSHIVBWH,ＫＩＴＳＯＵＮＤ［マイク付］カナル型イヤホン KSHIVBWH[rn]
20-155809,http://tshop.r10s.jp/akibamac/cabinet/04487524/4984199556219.jpg?fitin=700:700,1664.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,SUN BEAMカナル型イヤホン AH-H58BK (AHH58BK),,新設計でパワフルな中高域と力強い低域を響かせる新型ドライバーユニットを搭載。高級機なみのサウンドバランスを実現！,SUN BEAMカナル型イヤホン AH-H58BK (AHH58BK)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンSUN BEAMカナル型イヤホン AH-H58BK (AHH58BK),SUN BEAMカナル型イヤホン AH-H58BK (AHH58BK)[rn]
20-155810,http://tshop.r10s.jp/akibamac/cabinet/04659382/5060212270870.jpg?fitin=700:700,3370.4000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,RHAカナル型イヤホン S500,,ウルトラコンパクト・ノイズアイソレーション設計、軽量アルミニウム合金製S500。臨場感溢れる、きめ細かいディテールまで再生するマイクロダイナミックドライバー・テクノロジーを採用。,RHAカナル型イヤホン S500：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンRHAカナル型イヤホン S500,RHAカナル型イヤホン S500[rn]
20-155811,http://tshop.r10s.jp/akibamac/cabinet/04354752/4961310131333.jpg?fitin=700:700,1504.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカ ATH-CK330M LPK(インナーイヤーヘッドホン/ライトピンク) (ATHCK330MLPK),,快適なフィット感で高音質リスニングが楽しめる小型ボディのインナーイヤーヘッドホン。,オーディオテクニカ ATH-CK330M LPK(インナーイヤーヘッドホン/ライトピンク) (ATHCK330MLPK)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンオーディオテクニカ ATH-CK330M LPK(インナーイヤーヘッドホン/ライトピンク) (ATHCK330MLPK),オーディオテクニカ ATH-CK330M LPK(インナーイヤーヘッドホン/ライトピンク) (ATHCK330MLPK)[rn]
