20-2301,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/houjicha/41.jpg?fitin=700:700,400.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,『香り茶（葉ほうじ茶）』80g お茶の葉桐 ほうじ茶（葉 茶葉 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 （静岡茶 ほうじ茶）【2160円(税込)以上で送料無料】【HLS_DU】,,"<img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/03213554/houjicha/hahouzicha-1.jpg"">
<BR>

<img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/03213554/houjicha/houjichatoha-05.jpg""><BR>
<BR>
ほうじ茶とは茶葉を焙煎したお茶です。<BR>
昔ながらの形大きく、濃厚な味わいの煎茶を小ロット焙煎。<BR>
甘く・香りが濃い農薬不使用栽培のほうじ茶です。<BR>
<BR>
ほうじ茶の特徴は、名前の通り焙じているため<BR>
煎茶に比べて「カフェイン」の含有量が少ないです。<BR>
赤ちゃんからお年寄りまで安心してお飲みいただけます。<BR>
<BR>
からだが温まり、リラックス効果で夜寝る前の一杯に最適です。<BR>
夏は濃いめに出したお茶をたっぷりの氷で冷やし、贅沢にロック！<BR>
冬はあつあつのお湯を注ぎ、大きめの湯のみでたっぷりと♪<BR>
おせんべいやアイスクリームと相性ばっちりです。<BR>
<BR>
■原材料：葉ほうじ茶<BR>
■産　地：静岡市<BR>
■内容量：80ｇ<BR>
<br>
小ロット自家焙煎で炒り立ての香ばしさ！<BR>
<BR>",『香り茶（葉ほうじ茶）』80g お茶の葉桐 ほうじ茶（葉 茶葉 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 （静岡茶 ほうじ茶）【2160円(税込)以上で送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント『香り茶（葉ほうじ茶）』80g お茶の葉桐 ほうじ茶（葉 茶葉 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 （静岡茶 ほうじ茶）【2160円(税込)以上で送料無料】【HLS_DU】,【香り豊なほうじ茶。甘く、コク味豊か！】。『香り茶（葉ほうじ茶）』80g お茶の葉桐 ほうじ茶（葉 茶葉 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 （静岡茶 ほうじ茶）【2160円(税込)以上で送料無料】【HLS_DU】[rn]
20-2302,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/houjicha/42.jpg?fitin=700:700,400.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,『香り棒茶（棒ほうじ茶）』100g お茶の葉桐 ほうじ茶（棒 くきほうじ茶 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 【2160円(税込)以上で送料無料】【HLS_DU】,,"<img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/03213554/houjicha/bouhouzicha-1.jpg"">
<BR>

<img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/03213554/houjicha/houjichatoha-05.jpg""><BR>

アロマ効果があると言われるお茶の香り。<BR>
なかでも「ほうじ茶」には、火入れで生まれる香り成分<BR>
「ヒラジン」が豊富に含まれています。<BR>
ホッとする香りでお仕事の休憩や気分転換にオススメ！<BR>
<BR>
夏は濃いめに出したお茶をたっぷりの氷で冷やし、贅沢にロック！<BR>
冬はあつあつのお湯を注ぎ、大きめの湯のみでたっぷりと♪<BR>
おせんべいやアイスクリームと相性ばっちりです。<BR>
<BR>
■原材料：茶（煎茶）<BR>
■産　地：静岡市安倍川上流域茶葉厳選<BR>
■内容量：100ｇ<BR>
<BR>
小ロット自家焙煎で炒り立ての香ばしさ！<BR>
<br>
■品　名：農薬不使用栽培棒ほうじ茶<BR>
■原　料：茶<BR>
■産　地：静岡市<BR>
■内容量：100ｇ<BR>
<BR>",『香り棒茶（棒ほうじ茶）』100g お茶の葉桐 ほうじ茶（棒 くきほうじ茶 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 【2160円(税込)以上で送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント『香り棒茶（棒ほうじ茶）』100g お茶の葉桐 ほうじ茶（棒 くきほうじ茶 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 【2160円(税込)以上で送料無料】【HLS_DU】,【香り豊な茎ほうじ茶。甘く、爽やか！】。『香り棒茶（棒ほうじ茶）』100g お茶の葉桐 ほうじ茶（棒 くきほうじ茶 焙じ茶 焙茶 静岡茶 ）無農薬栽培 小ロット自家焙煎 【2160円(税込)以上で送料無料】【HLS_DU】[rn]
20-2303,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/sencha/4324.jpg?fitin=700:700,4180.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,「業務用まかない煎茶」500g×5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】,,"プロが認めるまかない茶です！<BR>
■原材料：茶（煎茶）<BR>
■産　地：静岡産<BR>
■内容量：500ｇ×5袋<BR>
□100g当たり231円（通常価格）<BR>",「業務用まかない煎茶」500g&times;5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント「業務用まかない煎茶」500g&times;5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】,【旅館や観光ホテル、介護施設で採用されているお茶です】。「業務用まかない煎茶」500g&times;5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】[rn]
20-2304,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/houjicha/7016.jpg?fitin=700:700,800.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,『マンモスほうじ茶』ドスンと500g お茶の葉桐 ほうじ茶 お徳用 大容量茶 お買い得  茶葉 焙じ茶 日本茶 静岡茶【2160円(税抜)以上で送料無料】【HLS_DU】,,"<img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/03213554/houjicha/mammothhoujicha-1.jpg"">
<BR>
<table border=""0"">
<tr>
<td rowspan=""2""></td>
<td>
</td>
</tr>
<tr>
<td>

</td>
</tr>
</table>
<img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/03213554/houjicha/houjichatoha-05.jpg""><BR>
静岡サービスエリア下り線様で大人気の商品！<BR>
<BR>
オフィス用、給食用、老人ホーム、病院、産婦人科など<BR>
様々な環境でご愛飲して頂いております。<BR>
味も香りも満点、お得な大容量パックです！<BR>
<BR>
お茶の葉桐（葉 茶葉 ほうじ茶 焙じ茶 静岡茶 ）<BR>
ほうじ茶とは茶葉を焙煎したお茶です。<BR>
和スイーツはもちもん、洋スイーツにもよく合うほうじ茶♪<BR>
<BR>
■商品名:マンモスほうじ茶<BR>
■原材料：茶<BR>
■産　地：静岡市<BR>
■内容量：500g<BR>
■通信販売限定商品です！！<BR>",『マンモスほうじ茶』ドスンと500g お茶の葉桐 ほうじ茶 お徳用 大容量茶 お買い得  茶葉 焙じ茶 日本茶 静岡茶【2160円(税抜)以上で送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント『マンモスほうじ茶』ドスンと500g お茶の葉桐 ほうじ茶 お徳用 大容量茶 お買い得  茶葉 焙じ茶 日本茶 静岡茶【2160円(税抜)以上で送料無料】【HLS_DU】,【甘いほうじ茶　大容量！】。『マンモスほうじ茶』ドスンと500g お茶の葉桐 ほうじ茶 お徳用 大容量茶 お買い得  茶葉 焙じ茶 日本茶 静岡茶【2160円(税抜)以上で送料無料】【HLS_DU】[rn]
20-2305,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/houjicha/4326.jpg?fitin=700:700,3380.8000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,「業務用ほうじ茶ティーバッグ」5g×40ヶ×5本　お茶の葉桐 大容量 ほうじ茶ティーバッグ【送料無料】【HLS_DU】,,"プロが認めるほうじ茶です！<BR>
■原材料：茶（ほうじ茶）<BR>
■産　地：静岡産<BR>
■内容量：（5g×40ヶ）×5本<BR>
□1ヶあたり23.36円(通常価格)<BR>",「業務用ほうじ茶ティーバッグ」5g&times;40ヶ&times;5本　お茶の葉桐 大容量 ほうじ茶ティーバッグ【送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント「業務用ほうじ茶ティーバッグ」5g&times;40ヶ&times;5本　お茶の葉桐 大容量 ほうじ茶ティーバッグ【送料無料】【HLS_DU】,【高級和食店、とんかつ店などでも採用されているお茶です】。「業務用ほうじ茶ティーバッグ」5g&times;40ヶ&times;5本　お茶の葉桐 大容量 ほうじ茶ティーバッグ【送料無料】【HLS_DU】[rn]
20-2306,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/hukamusicha/4325.jpg?fitin=700:700,5091.2000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,「業務用まかない深むし茶」500g×5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】,,"プロが認めるまかない茶です！<BR>
■原材料：茶（深むし茶）<BR>
■産　地：静岡産<BR>
■内容量：500ｇ×5袋<BR>
□100g当たり281.4円（通常価格）<BR>",「業務用まかない深むし茶」500g&times;5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント「業務用まかない深むし茶」500g&times;5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】,【旅館や観光ホテル、介護施設で採用されているお茶です】。「業務用まかない深むし茶」500g&times;5ヶ お茶の葉桐 緑茶 大容量【送料無料】【HLS_DU】[rn]
20-2307,http://tshop.r10s.jp/shizuokahagiri/cabinet/tuika/kisetu/2017shincha/hachijuhachiya1.jpg?fitin=700:700,1600.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g 限定新茶 静岡茶【送料無料】【HLS_DU】,,"・ご予約〆切　: 5月 2日 (月)午前9時まで <BR>
・お届け予定日: 5月 8日 (金) ～順次発送<BR>
　※お届け指定日は5月8日以降で承ります。<BR>
<BR>
　※他の新茶と合わせてご注文いただいた場合、<BR>
　　お届け時期が遅い新茶とまとめて発送させていただきます。<BR>
　　ご注意ください。<BR>
<BR>
通販 静岡新茶 新茶予約 新茶2017 緑茶 日本茶 静岡茶 煎茶<BR>
八十八夜頃に摘まれた新茶は無病息災の縁起物として<BR>
ギフト 贈答用 贈り物 手みやげ 静岡のお土産 お礼 お祝返し 季節のご挨拶として喜ばれ大人気です。<BR>
<BR>
夏には水出し・氷出しで冷茶をお楽しみいただけます。<BR>
渋みが少なく、お茶本来の甘みが一層引き立ちます。<BR>
<BR>
<BR>
★「八十八夜摘み新茶」にはこの急須がおすすめ！<BR>
・『常滑焼春秋窯 黒縞丸型急須(くろしま)』<br>
<BR>
<BR>
【完全予約生産】<BR>
八十八夜摘み新茶 150g<BR>
名称：煎茶<BR>
原材料名：緑茶（静岡産）<BR>
内容量：150g<BR>
賞味期限：商品裏面記載<BR>
保存方法：高温多湿を避け、移り香に注意。<BR>
製造者：株式会社葉桐<BR>
　　　　静岡市葵区足久保口組1733-1<BR><BR>
   <tr>
    <td><img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/kisetu/03846021/shincha-2014.jpg""></td> </tr>


<br>
静岡新茶2017年度産 静岡茶 緑茶 煎茶 日本茶 お茶 茶葉 初節句のお祝い お祝い返し 内祝い 返礼 仏事返礼 帰省土産 手みやげ プレゼント お見舞い返し 快気祝い 香典返し お返し 結婚内祝い 出産内祝い 誕生日プレゼント 景品 賞品 法事 引き出物 贈答品 引っ越しのご挨拶<br>",【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g 限定新茶 静岡茶【送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g 限定新茶 静岡茶【送料無料】【HLS_DU】,【　予約限定新茶　】　。【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g 限定新茶 静岡茶【送料無料】【HLS_DU】[rn]
20-2308,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/paudaa/img60903383.jpg?fitin=700:700,400.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,『まるごと静岡緑茶パウダー』40g　お茶の葉桐 パウダー茶 粉末茶 お茶微粉末茶 経済的 お茶 パウダータイプ 緑茶うがい【HLS_DU】,,"★まとめ買い価格でお買い得！<BR>
・5本セットはこちら<br>
・25本入りケース価格はこちら<br>
<br>

静岡牧之原産のパウダー緑茶。<BR>
茶殻が出ないため、お手軽にまるごと緑茶を摂取できます。<BR>
お料理等にもご活用いただける便利なインスタントティーです。<br><br>
■品　名：緑茶パウダー<br>
■原材料：茶（煎茶）<br>
■産　地：静岡県牧之原<br>
■内容量：40ｇ<br>
牛乳に混ぜて緑茶ラテでお楽しみいただけます♪",『まるごと静岡緑茶パウダー』40g　お茶の葉桐 パウダー茶 粉末茶 お茶微粉末茶 経済的 お茶 パウダータイプ 緑茶うがい【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント『まるごと静岡緑茶パウダー』40g　お茶の葉桐 パウダー茶 粉末茶 お茶微粉末茶 経済的 お茶 パウダータイプ 緑茶うがい【HLS_DU】,【お茶うがいで虫歯、歯周病対策♪】。『まるごと静岡緑茶パウダー』40g　お茶の葉桐 パウダー茶 粉末茶 お茶微粉末茶 経済的 お茶 パウダータイプ 緑茶うがい【HLS_DU】[rn]
20-2309,http://tshop.r10s.jp/shizuokahagiri/cabinet/tuika/kisetu/2017shincha/hachijuhachiya2.jpg?fitin=700:700,3200.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g×2本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】,,"・ご予約〆切　: 5月 2日 (月)午前9時まで <BR>
・お届け予定日: 5月 8日 (金) ～順次発送<BR>
　※お届け指定日は5月8日以降で承ります。<BR>
<BR>
　※他の新茶と合わせてご注文いただいた場合、<BR>
　　お届け時期が遅い新茶とまとめて発送させていただきます。<BR>
　　ご注意ください。<BR>
<BR>
通販 静岡新茶 新茶予約 新茶2017 緑茶 日本茶 静岡茶 煎茶<BR>
八十八夜頃に摘まれた新茶は無病息災の縁起物として<BR>
ギフト 贈答用 贈り物 手みやげ 静岡のお土産 お礼 お祝返し 季節のご挨拶として喜ばれ大人気です。<BR>
<BR>
夏には水出し・氷出しで冷茶をお楽しみいただけます。<BR>
渋みが少なく、お茶本来の甘みが一層引き立ちます。<BR>
<BR>
<BR>
★「八十八夜摘み新茶」にはこの急須がおすすめ！<BR>
・『常滑焼春秋窯 黒縞丸型急須(くろしま)』<br>
<BR>
<BR>

【完全予約生産】<BR>
八十八夜摘み新茶 150g2本セット箱入り<BR>
名称：煎茶<BR>
原材料名：緑茶（静岡産）<BR>
内容量：150g×2本<BR>
賞味期限：商品裏面記載<BR>
保存方法：高温多湿を避け、移り香に注意。<BR>
製造者：株式会社葉桐<BR>
　　　　静岡市葵区足久保口組1733-1<BR><BR>
   <tr>
    <td><img src=""http://image.rakuten.co.jp/shizuokahagiri/cabinet/tuika/kisetu/03846021/shincha-2014.jpg""></td></tr>",【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g&times;2本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g&times;2本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】,【　愛され続けて30年 限定予約新茶　】。【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g&times;2本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】[rn]
20-2310,http://tshop.r10s.jp/shizuokahagiri/cabinet/tuika/kisetu/2017shincha/hachijuhachiya3.jpg?fitin=700:700,4560.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g×3本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】,,"・ご予約〆切　: 5月 2日 (月)午前9時まで <BR>
・お届け予定日: 5月 8日 (金) ～順次発送<BR>
　※お届け指定日は5月8日以降で承ります。<BR>
<BR>
　※他の新茶と合わせてご注文いただいた場合、<BR>
　　お届け時期が遅い新茶とまとめて発送させていただきます。<BR>
　　ご注意ください。<BR>
<BR>
通販 静岡新茶 新茶予約 新茶2017 緑茶 日本茶 静岡茶 煎茶<BR>
八十八夜頃に摘まれた新茶は無病息災の縁起物として<BR>
ギフト 贈答用 贈り物 手みやげ 静岡のお土産 お礼 お祝返し 季節のご挨拶として喜ばれ大人気です。<BR>
<BR>
夏には水出し・氷出しで冷茶をお楽しみいただけます。<BR>
渋みが少なく、お茶本来の甘みが一層引き立ちます。<BR>
<BR>
<BR>
★「八十八夜摘み新茶」にはこの急須がおすすめ！<BR>
・『常滑焼春秋窯 黒縞丸型急須(くろしま)』<br>
<BR>
<BR>


【完全予約生産】<BR>
八十八夜摘み新茶 150g3本セット箱入り<BR>
名称：煎茶<BR>
原材料名：緑茶（静岡産）<BR>
内容量：150g×3本<BR>
賞味期限：商品裏面記載<BR>
保存方法：高温多湿を避け、移り香に注意。<BR>
製造者：株式会社葉桐<BR>
　　　　静岡市葵区足久保口組1733-1<BR><BR>",【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g&times;3本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g&times;3本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】,【　愛され続けて30年 限定予約新茶　】。【予約承り中】お茶の葉桐 静岡新茶2017年 ギフトにも最適 完全予約生産『八十八夜摘み限定新茶』150g&times;3本箱入り 限定新茶 静岡茶【送料無料】【HLS_DU】[rn]
20-2311,http://tshop.r10s.jp/shizuokahagiri/cabinet/shouhin01/sencha/p001-15.jpg?fitin=700:700,1200.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,『東頭～とうべっとう～』15g　お茶の葉桐 高級茶お試しサイズ 秘密のケンミンショーで紹介当社最高級品 手摘み煎茶 本山茶ほんやまちゃ 緑茶 静岡茶 日本茶 茶葉  お茶っ葉【2160円(税込)以上で送料無料】【HLS_DU】,,"静岡茶栽培限界地点標高800mの茶園で育んだ当店最高級煎茶です。<BR>
<br>
標高八〇〇メートル。静岡市内を流れる安倍川をさかのぼり、檜と杉の<BR>
木立を抜けると、なだらかな斜面に茶園が広がる。<BR>
ここは静岡茶栽培の限界点。<BR>
茶師「築地勝美」の跡を継いで若き生産家「小杉佳輝」が日本一のお茶作りに挑む。<BR>
<BR>
「なにも足さない。なにも引かないおいしさがココにあります。<BR>
まさにお茶の王様。<BR>
★100gはこちら<BR>
<BR>
お茶摘み開始日は、生産家が畑に通って手で葉を触って確認し決めています。<BR>
3枚の葉と茎が同じ柔らかさになる、一年でたった一日だけの特別な日に<BR>
熟練の人しかできない一芯二葉の手摘みを行います。<BR>
<BR>
摘み取った生葉は新鮮さを保つため工場で即揉み。<BR>
お茶どうしで揉むことで水分を均一にとばし、<BR>
香りや味わいを閉じ込め一年間お楽しみいただける様に仕上げます。<BR>
<BR>
この栽培のしかた、収穫のしかた、製造工程が<BR>
産地も品種も同じでも今しか味わえない旬の味、<BR>
一度は飲んでみたいお茶を生み出します。<BR>
<BR>
★暑い日には氷水出し茶がおすすめ！<BR>
水でこんなおいしい冷茶を楽しめるなんて！と驚きの声続出♪<BR>
茶葉本来の濃厚な旨味と甘みが引き立ちます。<BR>
<BR>
1　急須に茶葉8g～10ｇと氷を2～3個いれる。<BR>
2　水を注いで3分～5分ほど待つ。<BR>
3　各湯呑みにお茶の濃さが同じになるよう注いで完成！<BR>
※お好みにあわせて調節してください。<BR>
<BR>
<BR>
■原材料：茶（煎茶）<BR>
■産　地：静岡市葵区玉川地区東頭<BR>
■生産家：小杉佳輝<BR>
■茶品種：やぶきた・大棟<BR>
■内容量：15ｇ

緑茶 煎茶 日本茶 茶葉 お茶っ葉 おちゃっぱ",『東頭～とうべっとう～』15g　お茶の葉桐 高級茶お試しサイズ 秘密のケンミンショーで紹介当社最高級品 手摘み煎茶 本山茶ほんやまちゃ 緑茶 静岡茶 日本茶 茶葉  お茶っ葉【2160円(税込)以上で送料無料】【HLS_DU】：葉桐 ～厳選のお茶屋取寄専用店～,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得お茶煎茶緑茶静岡茶日本茶通販東頭(とうべっとう)産地直送贈り物ギフト品種茶深蒸し煎茶普通蒸し煎茶お茶っ葉茶器常滑焼急須本山茶贈答用お取り寄せ誕生日プレゼント『東頭～とうべっとう～』15g　お茶の葉桐 高級茶お試しサイズ 秘密のケンミンショーで紹介当社最高級品 手摘み煎茶 本山茶ほんやまちゃ 緑茶 静岡茶 日本茶 茶葉  お茶っ葉【2160円(税込)以上で送料無料】【HLS_DU】,【当社最高品質のお茶お試しサイズ】。『東頭～とうべっとう～』15g　お茶の葉桐 高級茶お試しサイズ 秘密のケンミンショーで紹介当社最高級品 手摘み煎茶 本山茶ほんやまちゃ 緑茶 静岡茶 日本茶 茶葉  お茶っ葉【2160円(税込)以上で送料無料】【HLS_DU】[rn]
