20-109501,,18958.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-18X150】(4494261)粘着テープ ガラスクロス ０．１８－１５０×１０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ガラスクロスを基材とした寸法安定性の高いタイプです。<br>●耐熱性・非粘着性・高電気絶縁性・耐薬品性・滑り性に優れています。<br>●ヒートシール圧着部の耐熱離型。<br>●色:ベージュ<br>●幅(mm):150<br>●長さ(m):10<br>●厚み(mm):0.18<br>●質量(g):534<br>●切断にはカッターが必要<br>●粘着力:4N/10mm<br>●引張強度:144N/10mm（厚み0.13mm）<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●基材:ガラスクロス+フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-18X150】(4494261)粘着テープ ガラスクロス ０．１８&minus;１５０&times;１０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-18X150】(4494261)粘着テープ ガラスクロス ０．１８&minus;１５０&times;１０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-18X150】(4494261)粘着テープ ガラスクロス ０．１８&minus;１５０&times;１０ 受注単位1[rn]
20-109502,,9676.8000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒日東電工（株）/日東【M-6030-500】(4321405)表面保護シート ＳＰＶ－Ｍ－６０３０ ５００ｍｍＸ１００ｍ ライトブルー 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●水系粘着剤を利用したステンレスなどの金属板用に開発した、環境問題に取り組んだ表面保護材です。<br>●環境保護に対する取り組みとして、製造段階から有機剤を使用していません。<br>●ステンレス板、アルミ板の運搬・加工時の表面保護。<br>●色:ライトブルー<br>●幅(mm):500<br>●長さ(m):100<br>●厚み(mm):0.06<br>●質量(kg):4.1<br>●粘着力:1.3N/10mm<br>●切断にはカッターが必要<br>●基材:ポリエチレン<br>●粘着剤:アクリル系<br>",『カード対応OK！』■〒日東電工（株）/日東【M-6030-500】(4321405)表面保護シート ＳＰＶ&minus;Ｍ&minus;６０３０ ５００ｍｍＸ１００ｍ ライトブルー 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日東電工（株）/日東【M-6030-500】(4321405)表面保護シート ＳＰＶ&minus;Ｍ&minus;６０３０ ５００ｍｍＸ１００ｍ ライトブルー 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒日東電工（株）/日東【M-6030-500】(4321405)表面保護シート ＳＰＶ&minus;Ｍ&minus;６０３０ ５００ｍｍＸ１００ｍ ライトブルー 受注単位1[rn]
20-109503,,846.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒日東電工（株）/日東【202-50】(4321294)表面保護シート ＳＰＶ－２０２ ５０ｍｍＸ５０ｍ 白 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●特殊粘着層のため、対象物にのり残りがありません。<br>●脱鉛タイプです。<br>●強粘着タイプなので、アルミの切削など、過酷な加工にも適しています。<br>●ステンレスやアルミなどの金属板、プレコート鋼板、化粧板、プラスチック板、銘板、アルミサッシなどの加工時の保護。<br>●色:ホワイト<br>●幅(mm):50<br>●長さ(m):50<br>●厚み(mm):0.12<br>●質量(kg):0.44<br>●粘着力:1.5N/10mm<br>●切断にはカッターが必要<br>●基材:ポリ塩化ビニール<br>●粘着剤:ゴム系<br>",『カード対応OK！』■〒日東電工（株）/日東【202-50】(4321294)表面保護シート ＳＰＶ&minus;２０２ ５０ｍｍＸ５０ｍ 白 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日東電工（株）/日東【202-50】(4321294)表面保護シート ＳＰＶ&minus;２０２ ５０ｍｍＸ５０ｍ 白 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒日東電工（株）/日東【202-50】(4321294)表面保護シート ＳＰＶ&minus;２０２ ５０ｍｍＸ５０ｍ 白 受注単位1[rn]
20-109504,,3568.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒日東電工ＣＳシステム(株)/日東電工ＣＳ【NC76X18X30】(4362403)ＮＣ－７６ フッ素樹脂テープ ０．１８ｍｍＸ３０ｍｍＸ１０ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ガラスクロスとフッ素樹脂の複合体で、非粘着性、耐熱性、耐薬品性に優れています。<br>●製袋ヒートシール用の耐熱離型。<br>●シューター、ホッパーの滑り。<br>●色:茶褐色<br>●幅(mm):30<br>●長さ(m):10<br>●厚み(mm):0.18<br>●質量(g):102<br>●使用温度範囲:-60～200℃<br>●切断にはカッターが必要<br>●粘着力:3.9N/10mm<br>●引張強度:224.7N/10mm<br>●基材：ﾌｯ素樹脂（ＰＴＦＴ）＋含浸ガラスクロス<br>●粘着剤：シリコーン系<br>",『カード対応OK！』■〒日東電工ＣＳシステム(株)/日東電工ＣＳ【NC76X18X30】(4362403)ＮＣ&minus;７６ フッ素樹脂テープ ０．１８ｍｍＸ３０ｍｍＸ１０ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日東電工ＣＳシステム(株)/日東電工ＣＳ【NC76X18X30】(4362403)ＮＣ&minus;７６ フッ素樹脂テープ ０．１８ｍｍＸ３０ｍｍＸ１０ｍ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒日東電工ＣＳシステム(株)/日東電工ＣＳ【NC76X18X30】(4362403)ＮＣ&minus;７６ フッ素樹脂テープ ０．１８ｍｍＸ３０ｍｍＸ１０ｍ 受注単位1[rn]
20-109505,,34798.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』##■〒中興化成工業（株）/チューコーフロー 【ASF121FR-18X300】(4862058)フッ素樹脂粘着テープ ０．１８－１０×３００ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●高温時の収縮が小さく、表面平滑性に優れたテープです。<br>●耐熱性・非粘着性・電気絶縁性・耐薬品性・滑り性に優れています。<br>●加熱時に剥がれ難くなっています。<br>●各種コイル、ハーネスの耐熱結束。<br>●シュート、ホッパーの滑り助長。<br>●ヒートシールバーの保護。<br>●色:グレー<br>●幅(mm):300<br>●長さ(m):10<br>●厚み(mm):0.18<br>●粘着力(N/10mm):4.1<br>●引張強度(N/10mm):100<br>●質量(g):1188<br>●粘着力:4.1N/10mm<br>●引張強度:100N/10mm<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●切断にはカッターが必要<br>●基材:フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●基材:フッ素樹脂（PTFE）<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』##■〒中興化成工業（株）/チューコーフロー 【ASF121FR-18X300】(4862058)フッ素樹脂粘着テープ ０．１８&minus;１０&times;３００ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒中興化成工業（株）/チューコーフロー 【ASF121FR-18X300】(4862058)フッ素樹脂粘着テープ ０．１８&minus;１０&times;３００ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』##■〒中興化成工業（株）/チューコーフロー 【ASF121FR-18X300】(4862058)フッ素樹脂粘着テープ ０．１８&minus;１０&times;３００ 受注単位1[rn]
20-109506,,1133.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ACH5201A-25X33】(4861655)ポリエステルフィルム粘着テープ ＡＣＨ－５２０１Ａ ０．５５×２５ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●シリコーンゴム、シリコーンはく離処理面にも粘着力を発揮します。<br>●シリコーンゴム製品への仮固定、表面保護。<br>●シリコーンはく離紙のつなぎ。<br>●色:黒<br>●幅(mm):25<br>●長さ(m):33<br>●厚み(mm):0.055<br>●粘着力(N/10mm):2.8<br>●引張強度(N/10mm):33<br>●質量(g):25<br>●粘着力:2.8N/10mm<br>●引張強度:138N/10mm<br>●連続使用温度:130℃<br>●切断にはカッターが必要<br>●基材:ＰＥＴ（黒）<br>●粘着剤:シリコーン系<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ACH5201A-25X33】(4861655)ポリエステルフィルム粘着テープ ＡＣＨ&minus;５２０１Ａ ０．５５&times;２５ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ACH5201A-25X33】(4861655)ポリエステルフィルム粘着テープ ＡＣＨ&minus;５２０１Ａ ０．５５&times;２５ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ACH5201A-25X33】(4861655)ポリエステルフィルム粘着テープ ＡＣＨ&minus;５２０１Ａ ０．５５&times;２５ 受注単位1[rn]
20-109507,,12784.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-13X150】(4494041)粘着テープ ガラスクロス ０．１３－１５０×１０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ガラスクロスを基材とした寸法安定性の高いタイプです。<br>●耐熱性・非粘着性・高電気絶縁性・耐薬品性・滑り性に優れています。<br>●ヒートシール圧着部の耐熱離型。<br>●色:ベージュ<br>●幅(mm):150<br>●長さ(m):10<br>●厚み(mm):0.13<br>●質量(g):375<br>●切断にはカッターが必要<br>●粘着力:4N/10mm<br>●引張強度:144N/10mm（厚み0.13mm）<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●基材:ガラスクロス+フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-13X150】(4494041)粘着テープ ガラスクロス ０．１３&minus;１５０&times;１０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-13X150】(4494041)粘着テープ ガラスクロス ０．１３&minus;１５０&times;１０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-13X150】(4494041)粘着テープ ガラスクロス ０．１３&minus;１５０&times;１０ 受注単位1[rn]
20-109508,,4318.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF121FR-08X50】(4861841)フッ素樹脂粘着テープ ０．０８－１０×５０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●高温時の収縮が小さく、表面平滑性に優れたテープです。<br>●耐熱性・非粘着性・電気絶縁性・耐薬品性・滑り性に優れています。<br>●加熱時に剥がれ難くなっています。<br>●各種コイル、ハーネスの耐熱結束。<br>●シュート、ホッパーの滑り助長。<br>●ヒートシールバーの保護。<br>●色:グレー<br>●幅(mm):50<br>●長さ(m):10<br>●厚み(mm):0.08<br>●粘着力(N/10mm):2.6<br>●引張強度(N/10mm):38<br>●質量(g):83<br>●粘着力:2.6N/10mm<br>●引張強度:38N/10mm<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●切断にはカッターが必要<br>●基材:フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●基材:フッ素樹脂（PTFE）<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF121FR-08X50】(4861841)フッ素樹脂粘着テープ ０．０８&minus;１０&times;５０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF121FR-08X50】(4861841)フッ素樹脂粘着テープ ０．０８&minus;１０&times;５０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF121FR-08X50】(4861841)フッ素樹脂粘着テープ ０．０８&minus;１０&times;５０ 受注単位1[rn]
20-109509,,5751.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-15X50】(4494237)粘着テープ ガラスクロス ０．１５－５０×１０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ガラスクロスを基材とした寸法安定性の高いタイプです。<br>●耐熱性・非粘着性・高電気絶縁性・耐薬品性・滑り性に優れています。<br>●ヒートシール圧着部の耐熱離型。<br>●色:ベージュ<br>●幅(mm):50<br>●長さ(m):10<br>●厚み(mm):0.15<br>●質量(g):144<br>●切断にはカッターが必要<br>●粘着力:4N/10mm<br>●引張強度:144N/10mm（厚み0.13mm）<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●基材:ガラスクロス+フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-15X50】(4494237)粘着テープ ガラスクロス ０．１５&minus;５０&times;１０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-15X50】(4494237)粘着テープ ガラスクロス ０．１５&minus;５０&times;１０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-15X50】(4494237)粘着テープ ガラスクロス ０．１５&minus;５０&times;１０ 受注単位1[rn]
20-109510,,20638.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-13X250】(4494601)粘着テープ ０．１３－２５０×１０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐熱性・非粘着性・高電気絶縁性・耐薬品性・滑り性に優れています。<br>●各種コイル・モーター、ハーネスの耐熱結束。<br>●シュート、ホッパーの摩擦面ライニング。<br>●色:乳白色<br>●幅(mm):250<br>●長さ(m):10<br>●厚み(mm):0.13<br>●質量(g):701<br>●切断にはカッターが必要<br>●粘着力:3N/10mm<br>●引張強度:64N/10mm（厚み0.13mm）<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●基材:フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-13X250】(4494601)粘着テープ ０．１３&minus;２５０&times;１０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-13X250】(4494601)粘着テープ ０．１３&minus;２５０&times;１０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-13X250】(4494601)粘着テープ ０．１３&minus;２５０&times;１０ 受注単位1[rn]
20-109511,,2958.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-18X25】(4494709)粘着テープ ０．１８－２５×１０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐熱性・非粘着性・高電気絶縁性・耐薬品性・滑り性に優れています。<br>●各種コイル・モーター、ハーネスの耐熱結束。<br>●シュート、ホッパーの摩擦面ライニング。<br>●色:乳白色<br>●幅(mm):25<br>●長さ(m):10<br>●厚み(mm):0.18<br>●質量(g):99<br>●切断にはカッターが必要<br>●粘着力:3N/10mm<br>●引張強度:64N/10mm（厚み0.13mm）<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●基材:フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-18X25】(4494709)粘着テープ ０．１８&minus;２５&times;１０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-18X25】(4494709)粘着テープ ０．１８&minus;２５&times;１０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【ASF110FR-18X25】(4494709)粘着テープ ０．１８&minus;２５&times;１０ 受注単位1[rn]
