30-85211,http://tshop.r10s.jp/dtc/cabinet/20170414n3/4901087127917.jpg?fitin=700:700,350.4000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ELPA扉付タップラン (3個口・2m) WBT-3020B-DG ダークグレー (WBT3020B(DG)),,"<table width=""710""><tr><td>豊富なコードの長さで使い方いろいろな扉付タップラン。</td></tr></table><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>扉付タップラン<br>  電源周りの整理に強い見方です。  豊富なコードの長さで使い方いろいろ。  もちろん、耐トラッキングカバーとホコリの進入を防ぐ扉付の安心設計。<br>  ■ 耐トラッキングカバー付<br>  ■ ホコリ防止の扉付<br>  ■ スイングプラグ<br>  ■ 定格:125V 15A<br>  ■ 合計1500Wまで<br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">商品名</font></td><td width=""530""><font size=""2"">扉付タップラン　(4個口・2m)　WBT-3020B-DGダークグレー</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">型番</font></td><td width=""530""><font size=""2"">WBT-3020B-DG</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">ＪＡＮコード</font></td><td width=""530""><font size=""2"">4901087127917</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">メーカー</font></td><td width=""530""><font size=""2"">ＥＬＰＡ</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">発売年月</font></td><td width=""530""><font size=""2"">2005年6月10日</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体サイズ</font></td><td width=""530""><font size=""2"">幅90×高さ220×奥行40(mm）</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体重量</font></td><td width=""530""><font size=""2"">約184g</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">口数</font></td><td width=""530""><font size=""2"">3個口</font></td></tr></table><!--

-->



<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>

<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<br>
<div style=""width:710px; height:280px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",ELPA扉付タップラン (3個口・2m) WBT-3020B-DG ダークグレー (WBT3020B(DG))：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneELPA扉付タップラン (3個口・2m) WBT-3020B-DG ダークグレー (WBT3020B(DG)),ELPA扉付タップラン (3個口・2m) WBT-3020B-DG ダークグレー (WBT3020B(DG))[rn]
30-85212,http://tshop.r10s.jp/dtc/cabinet/20140322a/4966307216949.jpg?fitin=700:700,1952.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ヤザワ USB充電ポート付差し込みフリータップ(2P・7.5個口＋USB1ポート/2.5m ホワイト) H75025WHUSB,　,"<iframe name=""wrapping"" width=""710"" height=""70"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" src=""http://www.rakuten.ne.jp/gold/dtc/frame/item/wrapping/"">お使いのブラウザはインライン フレームをサポートしていないか、またはインライン フレームを表示しないように設定されています。</iframe><br><div style=""width: 710px; font-size: 16px; font-weight: bold; color: #e00; text-align: center;"">【ラッピング(有料)対象商品】</div><br><table width=""710""><tr><td>業界初の詰めて挿せるコンセントタップ。</td></tr></table><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">業界初の詰めて挿せるコンセントタップ。■ひとつずつ差込み穴をズラして挿せます。<br>  ■プラグ・アダプターを自分仕様に思いのままスッキリ挿せます。<br>  ■スマートフォン・携帯電話などをPCを使わず直接充電！USB差込口付（1ポート）<br>  ■壁にピッタリ！邪魔にならないL型プラグ採用<br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">タイプ</font></td><td width=""530""><font size=""2"">OAタップ</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">コンセントタイプ</font></td><td width=""530""><font size=""2"">2P</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">コンセント個数</font></td><td width=""530""><font size=""2"">7.5個</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">外形寸法</font></td><td width=""530""><font size=""2"">29×275×28mm</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">色（カラー）</font></td><td width=""530""><font size=""2"">ホワイト</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">備考１</font></td><td width=""530""><font size=""2"">ケーブル長：2.5m</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">備考2</font></td><td width=""530""><font size=""2"">USB差込口×1</font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",ヤザワ USB充電ポート付差し込みフリータップ(2P・7.5個口＋USB1ポート/2.5m ホワイト) H75025WHUSB：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneヤザワ USB充電ポート付差し込みフリータップ(2P・7.5個口＋USB1ポート/2.5m ホワイト) H75025WHUSB,　。ヤザワ USB充電ポート付差し込みフリータップ(2P・7.5個口＋USB1ポート/2.5m ホワイト) H75025WHUSB[rn]
30-85213,http://tshop.r10s.jp/imaginelife/cabinet/ohayo1/img60459460.jpg?fitin=700:700,25747.2000,,バッグ・小物・ブランド雑貨 > 財布・ケース > メンズ財布,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ　KRW003　ラウンドジップ フリーカット ウォレット KRW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,男女問わず人気のラウンドフャスナーのウォレット!!,"<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60455329.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60459461.jpg""></center><BR>●商品説明
<BR><BR>男女問わず人気のラウンドフャスナーのウォレットです。
<BR>熟練した職人が１つひとつ丁寧にカービングで描いています。
<BR>カービングとは何種類もの専用工具を使い、手彫りで柄を描きあげる卓越した職人技術の結晶です。<BR>フリーハンドで描くため、１点１点微妙にデザインが異なるのもハンドメイドならではの魅力です。<BR>曲線だけで描くフリーカット シリーズのデザインは、派手すぎない絵柄が誰でも気軽に楽しめるレザークラフトとして男女問わず人気です。<BR>クラフトに興味があるけど、派手なデザインには抵抗がある方にお勧めです。
<BR>開閉はコの字に開く人気のラウンドファスナー仕様になります。<BR>滑りの良いYKK社のファスナーを使用しております。<BR>ジッパーにはオリジナルのタッセルが付属致します。<BR>Dカンが付属するので、ウォレットチェーンをつなぐことが可能です。<BR>お財布上部にはポケットから出すときに指をひっかけるループが装備されているので、サッとお財布を出すことができます。
<BR>インナー（財布内側）は、大型のジッパー付きコインポケットと折りたたまずにお札が収まるデザインになります。<BR>カードホルダーが12個と大型のポケットが６個あり、収納量がとても豊富で使い勝手に優れています。<BR>小銭入れ、カードポケット、札入れ、ポケットの内側にはコットンのライナーを張っています。札入れには、KC,sのブランドロゴを刻印しています。
<BR>きめが細かく、手染めやカービングに適したヨーロッパ産の高級皮革を使用しています。
<BR>使い込むほどに柔らかく馴染み、美しいエイジングがお楽しみ頂けます。

<BR><BR>●商品サイズ

<BR><BR>クローズ／タテ＝20.5cm ヨコ＝10cm マチ＝2.5cm
<BR>オープン／タテ＝20.5cm ヨコ＝21cm

<BR><BR>●商品素材

<BR><BR>本体アウター：牛革（EU Wバット）
<BR>本体インナー：牛革（栃木レザー　ボアーノアニリン）

<BR><BR>●カラー：サドル・アーモンド・モカ・ブラック

<BR><BR>※カラーは上記選択ボタンよりお選びください。
<BR><BR>※モニターの種類やパソコンの環境によって実際の商品の色と若干異なる場合がございます。

<BR><BR><font size=""3""><font color=""#FF0000"">※こちらの商品はお取り寄せ商品となります。製造メーカーにて欠品の場合はお待ちいただくか、誠に勝手ながらキャンセルをさせていただく場合が御座いますのであらかじめご了承下さい。</font> </font> 
<BR><BR>
<BR><b><font size=""4""><font color=""#228B22"">ケイシイズ　商品をお探しの方はこちらをクリックして下さい。
</b></font></font>",【送料無料(沖縄・離島を除く)】KCs  ケーシーズ　KRW003　ラウンドジップ フリーカット ウォレット KRW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】：イマジンライフ,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ　KRW003　ラウンドジップ フリーカット ウォレット KRW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,男女問わず人気のラウンドフャスナーのウォレット!!。【送料無料(沖縄・離島を除く)】KCs  ケーシーズ　KRW003　ラウンドジップ フリーカット ウォレット KRW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】[rn]
30-85214,http://tshop.r10s.jp/imaginelife/cabinet/ohayo1/img60460701.jpg?fitin=700:700,54432.0000,,バッグ・小物・ブランド雑貨 > 財布・ケース > メンズ財布,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KKW003　ライダースウォレット　モンタナ　KKW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,頂点に君臨するフラッグシップモデルのクラフトモデル!!,"<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60455329.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60460702.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60460703.jpg""></center><BR>●商品説明
<BR><BR>数千点に及ぶKC,sのアイテムの中で、頂点に君臨するフラッグシップモデル「モンタ ナ シリーズ」のクラフト モデルです。<BR> 究極の財布を目的に素材、細工など全てにおいてこだわりぬき、ケイシイズの全ての 工程の最高品質と技術のみを追求して製作致しました。生産数は極めて少量です。<BR> 図柄は下絵等、一切存在せず、革を湿らせ、フローラル柄の彫刻を施します。これを ケイシイズではクラフトと呼び、カッティングとスタンピングの２つの技法が組み合 わされます。スイヴェル ナイフとカスタムを施した１８種類以上のスタンプ ツール から成り立っており、ケイシイズの作品は３０年以上のキャリアを持つ熟練のクラフ トマンが製作に携わっており、多種多様な工程を経て始めて完成します。<BR>クラフト柄 の中でも代表的なフローラル パターンですがクラフトマンにより柄の雰囲気も違え ば、同じクラフトマンでも一つとしてない全てがハンド メイドの逸品です。<BR> インナーパーツ（内側）は２つのパートに別れており、開けた状態の右側に中心にむ かってカードケースが6つ、その下に小銭入れ、さらにその下に紙幣等が入るポケッ ト、左側中心にむかてカードケースが6つ、中心の右側にめくると右側にチケットホ ルダーが１つ、左側中心にむかってカードケースが6つ、合計18のカードケースがあ ります。 ヒップポケットに収めベルト等にキーリングを装着しウォレットチェーンでつなげて 使用します。ウォレットとウォレットレーンの接続にはオリジナル金具「ケイシイズ ポスト」を使用しております。<BR> 素材のEU.ダブルバット（牛皮革）とは、ヨーロッパ産の牛原皮のみを使用し、フラ ンスとの国境に近いベルギー唯一のタンナー（皮革製造業）でるタナリーマズール社 で、ケブラコ、ミモザ、栗の木からのタンニンを使う伝統製法で鞣した牛皮革です。 きめの細かく、手染めやカービングに適した高級皮革です。 <BR>染色はクラフトマン独自の特殊染毛で手で塗り分けております。
<BR><BR>●商品サイズ

<BR><BR>クローズ／タテ＝19cm ヨコ＝10cm
<BR>オープン／タテ＝19cm ヨコ＝20cm
<BR>チェーン／48cm

<BR><BR>●商品素材

<BR><BR>素材：EU.ダブルバット（牛皮革）
ステッチ：ミシン ステッチ

<BR><BR>●カラー：タン2トーン・ブラウン3トーン・ブラック3トーン


<BR><BR>※カラーは上記選択ボタンよりお選びください。

<BR><BR>※モニターの種類やパソコンの環境によって実際の商品の色と若干異なる場合がございます。

<BR><BR><font size=""3""><font color=""#FF0000"">※こちらの商品はお取り寄せ商品となります。製造メーカーにて欠品の場合はお待ちいただくか、誠に勝手ながらキャンセルをさせていただく場合が御座いますのであらかじめご了承下さい。</font> </font> 
<BR><BR>
<BR><b><font size=""4""><font color=""#228B22"">ケイシイズ　商品をお探しの方はこちらをクリックして下さい。
</b></font></font>",【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KKW003　ライダースウォレット　モンタナ　KKW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】：イマジンライフ,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KKW003　ライダースウォレット　モンタナ　KKW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,頂点に君臨するフラッグシップモデルのクラフトモデル!!。【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KKW003　ライダースウォレット　モンタナ　KKW-003【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】[rn]
30-85215,http://tshop.r10s.jp/imaginelife/cabinet/ohayo1/img60461278.jpg?fitin=700:700,27648.0000,,バッグ・小物・ブランド雑貨 > 財布・ケース > メンズ財布,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KPW021  アリゾナ クラフト＆フローラル バスケット ウォレット KPW-021【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,カービング＆バスケットスタンプで描いたロングウォレット!!,"<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60455329.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60461273.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60461274.jpg""></center><BR>○商品説明
<BR><BR>熟練した職人が1つひとつ丁寧にカービング＆バスケットスタンプで描いたロングウォレットです。
<BR>カービングとは何種類もの専用工具を使い、手彫りで柄を描きあげる卓越した職人技術の結晶です。フリーハンドで描くため、1点1点微妙にデザインが異なるのもハンドメイドならではの魅力です。
<BR>クラフトとバスケットのコンビネーションデザインになっており、カービングとバスケットスタンプが1度に味わえる贅沢なデザインです。
<BR>KC,sレザークラフトの真骨頂とも言えるハンドメイドのレザークラフトが存分に味わえる長財布となっております。圧倒的なクラフト感をお楽しみください。
<BR>インナー（財布内側）は、大型のジッパー付きコインポケットと折りたたまずにお札が収まるデザインです。カードホルダーが10個とカードホルダーの裏とコインポケットの裏に大型のポケット があり、収納量がとても豊富で使い勝手に優れています。札入れ、小銭入れ共にマチ付きで収納力が抜群です。
<BR>全体にカービングを施したウォレットロープも付属する豪華な仕様です。
<BR>長財布はポケットに収めた時のカッコ良さが重要です。<BR>ヒップポケットに収めた時に絶妙のバランスでコンチョが見える事にこだわってサイズ設計をしております。
<BR>コンチョは、KC,sオリジナルのフローラル コンチョをセットしております。<BR>フローラル中央には、スワロフスキー社のクリスタルガラスを装飾しています。スワロフスキーのカラーは同社で最も人気があり定番カラーであるクリスタルになります。<BR>コンチョの中にはシャーク（さめ革）がインレイしてあり、チラリと見えるようになっています。
<BR>きめが細かく、手染めやカービングに適したヨーロッパ産の高級皮革を使用しています。使い込むほどに柔らかく馴染み、美しいエイジングがお楽しみ頂けます。

<BR><BR>○商品サイズ

<BR><BR>クローズ／タテ＝19.5cm ヨコ＝9cm
<BR>オープン／タテ＝19.5cm ヨコ＝20cm
<BR>ウォレットレーン・全長／50cm

<BR><BR>○商品素材

<BR><BR>本体：牛ヌメ革
<BR>コンチョ：ピューター(合金)・スワロフスキー クリスタルガラス
<BR>ステッチ：ミシン　ステッチ

<BR><BR>○カラー

<BR><BR>●サドル
　（KPW021A / JAN：4562321433180）
<BR>●アーモンド
　（KPW021B / JAN：4562321433197）
<BR>●モカ
　（KPW021C / JAN：4562321433203）
<BR>●ブラック
　（KPW021D / JAN：4562321433210）

<BR><BR>※カラーは上記選択ボタンよりお選びください。

<BR><BR>※モニターの種類やパソコンの環境によって実際の商品の色と若干異なる場合がございます。
<BR><BR><font size=""3""><font color=""#FF0000"">※こちらの商品はお取り寄せ商品となります。製造メーカーにて欠品の場合はお待ちいただくか、誠に勝手ながらキャンセルをさせていただく場合が御座いますのであらかじめご了承下さい。</font> </font> 
<BR><BR>
<BR><b><font size=""4""><font color=""#228B22"">ケイシイズ　商品をお探しの方はこちらをクリックして下さい。
</b></font></font>",【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KPW021  アリゾナ クラフト＆フローラル バスケット ウォレット KPW-021【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】：イマジンライフ,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KPW021  アリゾナ クラフト＆フローラル バスケット ウォレット KPW-021【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,カービング＆バスケットスタンプで描いたロングウォレット!!。【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KPW021  アリゾナ クラフト＆フローラル バスケット ウォレット KPW-021【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】[rn]
30-85216,http://tshop.r10s.jp/imaginelife/cabinet/ohayo1/img60463998.jpg?fitin=700:700,18835.2000,,バッグ・小物・ブランド雑貨 > 財布・ケース > メンズ財布,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KNW061　パイソン ウォレット フォー　KNW-061【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,フラップのないシンプルなウォレット！！,"<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60455329.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60463999.jpg""></center><BR>

○商品説明
<BR><BR>フラップのないシンプルなウォレットです。開けた状態の右側に縦にカードケースが５つ、その下に紙幣等が入るポケット、左側に小銭入れ、その上に中心にむかてカードケースが６つ、下にも紙幣等が入るポケットを装備しております。
<BR>素材のパイソン（ニシキヘビ革）とは、全身にダイア柄の連続模様があることから、ダイアモンドパイソン（和名：アミメ ニシキヘビ）と呼ばれている種類を使用しております。他の皮革には見られない美しさとワイルド感があります。

<BR><BR>○商品素材

<BR><BR>素材：パイソン（ニシキヘビ革）
<BR>ステッチ：ミシン　ステッチ

<BR><BR>○カラー

<BR><BR>●ナチュラル 内側は■ブラック
　（KNW061A / JAN：4562321432466）

<BR><BR>○商品サイズ

<BR><BR>クローズ／タテ＝19cm ヨコ＝10cm
<BR>オープン／タテ＝19cm ヨコ＝20cm

<BR><BR>※カラーは上記選択ボタンよりお選びください。

<BR><BR>※モニターの種類やパソコンの環境によって実際の商品の色と若干異なる場合がございます。

<BR><BR><font color=""#FF0000"">※こちらの商品はお取り寄せ商品となります。製造メーカーにて欠品の場合はお待ちいただくか、誠に勝手ながらキャンセルをさせていただく場合が御座いますのであらかじめご了承下さい。 </font> 
<BR><BR>
<BR><b><font size=""4""><font color=""#228B22"">ケイシイズ　商品をお探しの方はこちらをクリックして下さい。
</b></font></font>",【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KNW061　パイソン ウォレット フォー　KNW-061【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】：イマジンライフ,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KNW061　パイソン ウォレット フォー　KNW-061【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,フラップのないシンプルなウォレット！！。【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KNW061　パイソン ウォレット フォー　KNW-061【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】[rn]
30-85217,http://tshop.r10s.jp/imaginelife/cabinet/ohayo1/img60460649.jpg?fitin=700:700,21340.8000,,バッグ・小物・ブランド雑貨 > 財布・ケース > メンズ財布,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW521  ライダースウォレット ホットロッド バスケット KIW-521【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,ダブルボタンタイプのロングウォレット!!,"<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60455329.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60460551.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60460552.jpg""></center><BR>
●商品説明
<BR><BR>ダブルボタンタイプのロングウォレットです。
商品名の由来である「ホットロッド」とは、車のエンジン内部パーツが熱くなる位にまで軽量化などのチューニングを施し、パフォーマンスを向上させることを称します。
当商品も無駄な装飾などを一切省いたシンプルなデザインで体現しています。
シンプルかつノスタルジックなフォルムに見えますが、機能性を細部まで追求しています。
サイズも車に乗った時などでも邪魔にならないように、通常よりも一回り小さくして おります。車や単車好きに特にお勧めのアイテムです。
バスケットスタンプには、新型の三角形型スタンプツール、TRIWEAVES（トライウェーブ）を採用。
独特のバスケットデザインは職人が専門工具を用いて、手作業で600回以上も打刻することでバスケットカゴのような編み込まれた柄を表現しています。等間隔かつ同じ力加減で打っていく作業は、とても困難で熟練した職人のみが可能にする技術です。
素材のツーリングレザー（牛皮革）は、革本来が持つ風合いと表情を生かし、染色や塗装・型押しなどの表 面加工を施さずタンニンだけを使いなめした革でスタンプ等の柄を描くのに優れた 上質の素材です。その素材に手染めで染色することにより、使い込むほどにでる退色 の華麗さを堪能できます。
カラーのアンティークは図柄を打刻した後、全体にアンティーク染料を塗り拭き取ることにより柄の中に色が残る染色方法で、ブラウン、ブラックは図柄を打刻した後、手染めで染色しております。
金具は●アンティーク ●ブラウンにはブラス（真鍮）カラー、●ブラックにはブラック カラーになります。
<BR><BR>●商品サイズ

<BR><BR>クローズ／タテ＝17.5cm ヨコ＝9.5cm
オープン／タテ＝19cm ヨコ＝16.5cm
チェーン／48cm


<BR>●商品素材

<BR><BR>素材：ソフト カウハイド（牛皮革）
ステッチ：ミシン　ステッチ
<BR><BR>●カラー：サドル・モカ・ブラック

<BR><BR>※カラーは上記選択ボタンよりお選びください。

<BR><BR>※モニターの種類やパソコンの環境によって実際の商品の色と若干異なる場合がございます。
<BR><BR><font size=""3""><font color=""#FF0000"">※こちらの商品はお取り寄せ商品となります。製造メーカーにて欠品の場合はお待ちいただくか、誠に勝手ながらキャンセルをさせていただく場合が御座いますのであらかじめご了承下さい。</font> </font> 
<BR><BR>
<BR><b><font size=""4""><font color=""#228B22"">ケイシイズ　商品をお探しの方はこちらをクリックして下さい。
</b></font></font>",【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW521  ライダースウォレット ホットロッド バスケット KIW-521【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】：イマジンライフ,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW521  ライダースウォレット ホットロッド バスケット KIW-521【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,ダブルボタンタイプのロングウォレット!!。【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW521  ライダースウォレット ホットロッド バスケット KIW-521【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】[rn]
30-85218,http://tshop.r10s.jp/imaginelife/cabinet/ohayo1/img60462012.jpg?fitin=700:700,15984.0000,,バッグ・小物・ブランド雑貨 > 財布・ケース > メンズ財布,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW515　 ウォレット ヒューストン フラップ カウハイド KIW-515【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,ストラップで留めるロングウォレット！,"<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60455329.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60462014.jpg""></center><BR>

<center><img src=""http://image.rakuten.co.jp/imaginelife/cabinet/ohayo1/img60462013.jpg""></center><BR>○商品説明
<BR><BR>ストラップで留めるロングウォレットです。コーナープレートとストラップをタン色の別革でオーバーレイしており、シンプルなデザインに効果的なアクセントを演出してます。<BR>開けた状態の右側に中心にむかてカードケースが６つ、その下に紙幣等が入るポケット、左側に小銭入れ、その上下に紙幣等が入るポケット、最上部に中心にむかてカードケースが６つを装備しております。
<BR>素材のカウハイドは、生後2年くらいの牝（めす）の成牛革で 既に出産した物の中から厳選した最上級のっ皮革のみを使用しております。
<BR><BR>○商品サイズ

<BR><BR>クローズ／タテ＝18.5cm ヨコ＝8.5cm
<BR>オープン／タテ＝18.5cm ヨコ＝18cm

<BR><BR>○商品素材

<BR><BR>素材：カウハイド（牛皮革）
<BR><BR>○カラー

<BR><BR>●タン
　（KIW515A / JAN：4562321437478）
<BR>●ブラウン
　（KIW515B / JAN：4562321437485）
<BR>●ブラック
　（KIW515C / JAN：4562321437492）
<BR>●レッド
　（KIW515D / JAN：4562321437508）
<BR>●ホワイト
　（KIW515E / JAN：4562321437515）
<BR>※オーバレイのパーツは●タンになります。

<BR><BR>※カラーは上記選択ボタンよりお選びください。

<BR><BR>※モニターの種類やパソコンの環境によって実際の商品の色と若干異なる場合がございます。

<BR><BR><font size=""3""><font color=""#FF0000"">※こちらの商品はお取り寄せ商品となります。製造メーカーにて欠品の場合はお待ちいただくか、誠に勝手ながらキャンセルをさせていただく場合が御座いますのであらかじめご了承下さい。</font> </font> 
<BR><BR>
<BR><b><font size=""4""><font color=""#228B22"">ケイシイズ　商品をお探しの方はこちらをクリックして下さい。
</b></font></font>",【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW515　 ウォレット ヒューストン フラップ カウハイド KIW-515【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】：イマジンライフ,【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW515　 ウォレット ヒューストン フラップ カウハイド KIW-515【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】,ストラップで留めるロングウォレット！。【送料無料(沖縄・離島を除く)】KCs  ケーシーズ   KIW515　 ウォレット ヒューストン フラップ カウハイド KIW-515【お取り寄せ商品】【ケイシイズ/LEATHER CRAFT/長財布】[rn]
