30-10201,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7973870.jpg?fitin=700:700,1043.2000,,花・ガーデン・DIY > DIY・工具 > その他,工進　ストレーナー２５ミリ　PA021,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●ＳＥストレーナー<br><br>【用途】<br>●ゴミよけに<br><br>【仕様】<br>●適合機種:SEV-25Lなど●品名:ストレーナー２５ミリ●黒色仕様<br><br>【材質／仕上】<br>●プラスチック<br><br>【質量】　180G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1854　ページ■商品コード：trs7973870　●適合機種:SEV-25Lなど●品名:ストレーナー２５ミリ●黒色仕様,工進　ストレーナー２５ミリ　PA021：工具箱　楽天市場店,工進　ストレーナー２５ミリ　PA021,【業務用】 オレンジブック2017掲載。工進　ストレーナー２５ミリ　PA021[rn]
30-10202,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs30/trs4586701.jpg?fitin=700:700,29052.8000,,花・ガーデン・DIY > DIY・工具 > その他,工進　ハイデルスポンプ　本田エンジン搭載　KH25,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●小型軽量4サイクルエンジンタイプです。●接続部ねじは、管用平行ねじです。<br><br>【用途】<br>●畑の散水から農機具の洗浄まで。<br><br>【仕様】<br>●吐出量(L/min):115●全揚程(m):32●口径(mm):25●常用出力(kW/rpm):-●最大出力(kW/rpm):0.81/7000●エンジン形式メーカー:ホンダ●エンジン形式タイプ:GX-25●燃料タンク容量(L):0.55●満タンで使用可能な時間(分):50●騒音値(dB):104●連続運転時間(h):1.1●使用燃料:自動車用無鉛ガソリン●吸入揚程8m<br><br>【セット内容／付属品】<br>●ストレーナー1個●ホースバンド3個●ワンタッチカップリング2個（SE-25FHは1個)●カップリング組25×15　1個●3mサクションホース<br><br><font color=red>【注意】<br>●騒音値はLwA(ISO国際基準）にて測定の値です。●エンジンオイルは出荷時入ってません。●使用時にはポンプ内に呼び水が必要。●長時間使用しない場合は燃料をすべて抜き取ってください。</font><br><br>【質量】　5.5<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1850　ページ≪メーカー在庫品≫■商品コード：trs4586701　●吐出量(L/min):115●全揚程(m):32●口径(mm):25●常用出力(kW/rpm):-●最大出力(kW/rpm):0.81/7000●エンジン形式メーカー:ホンダ●エンジン形式タイプ:GX-25●燃料タンク容量(L):0.55●満タンで使用可能な時間(分):50●騒音値(dB):104●連続運転時間(h):1.1●使用燃料:自動車用無鉛ガソリン●吸入揚程8m,工進　ハイデルスポンプ　本田エンジン搭載　KH25：工具箱　楽天市場店,工進　ハイデルスポンプ　本田エンジン搭載　KH25,【業務用】 オレンジブック2017掲載。工進　ハイデルスポンプ　本田エンジン搭載　KH25[rn]
30-10203,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs22/trs4051122.jpg?fitin=700:700,35860.0000,,花・ガーデン・DIY > DIY・工具 > その他,工進　ハイデルスポンプ　本田エンジン搭載　KH50G　　【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●４サイクルホンダエンジンを搭載しています。<br><br>【用途】<br>●水田や田畑の灌水に。<br><br>【仕様】<br>●吐出量(L/min):600●全揚程(m):30●口径(mm):50●常用出力(kW/rpm):2.1/3600●最大出力(kW/rpm):2.6/4000●エンジン形式メーカー:ホンダ●エンジン形式タイプ:GX-120●燃料タンク容量(L):2●満タンで使用可能な時間(分):120●騒音値(dB):103●使用燃料:自動車用無鉛ガソリン●ホースは付属しておりません。<br><br>【材質／仕上】<br>●ポンプ部ＡＤＣ<br><br>【セット内容／付属品】<br>●ストレーナー1個●ホースバンド3個●ワンタッチカップリング2個<br><br><font color=red>【注意】<br>●騒音値はLwA(ISO国際基準）にて測定の値です。</font><br><br>【質量】　23<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1852　ページ≪メーカー直送品≫■商品コード：trs4051122　●吐出量(L/min):600●全揚程(m):30●口径(mm):50●常用出力(kW/rpm):2.1/3600●最大出力(kW/rpm):2.6/4000●エンジン形式メーカー:ホンダ●エンジン形式タイプ:GX-120●燃料タンク容量(L):2●満タンで使用可能な時間(分):120●騒音値(dB):103●使用燃料:自動車用無鉛ガソリン●ホースは付属しておりません。,工進　ハイデルスポンプ　本田エンジン搭載　KH50G　　【代引き不可・配送時間指定不可】：工具箱　楽天市場店,工進　ハイデルスポンプ　本田エンジン搭載　KH50G　　【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載。工進　ハイデルスポンプ　本田エンジン搭載　KH50G　　【代引き不可・配送時間指定不可】[rn]
30-10204,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7974183.jpg?fitin=700:700,4248.0000,,花・ガーデン・DIY > DIY・工具 > その他,工進　吐出ホース２５ｍｍ×３０ｍ　PA120,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【仕様】<br>●適合機種:SM-625  SEV-25Lなど●品名:吐出ホース25mm×30ｍ●適合機種:SM-625  SEV-25L等<br><br>【質量】　2900G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 1854　ページ■商品コード：trs7974183　●適合機種:SM-625  SEV-25Lなど●品名:吐出ホース25mm×30ｍ●適合機種:SM-625  SEV-25L等,工進　吐出ホース２５ｍｍ&times;３０ｍ　PA120：工具箱　楽天市場店,工進　吐出ホース２５ｍｍ&times;３０ｍ　PA120,【業務用】 オレンジブック2017掲載。工進　吐出ホース２５ｍｍ&times;３０ｍ　PA120[rn]
30-10205,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs29/trs4519205.jpg?fitin=700:700,13926.4000,,花・ガーデン・DIY > DIY・工具 > その他,工進　ハイデルスポンプ　SEV25L,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●軽量・小型エンジン搭載です。<br><br>【用途】<br>●田畑の散水・灌水から農機具の洗浄まで。<br><br>【仕様】<br>●吐出量(L/min):115●全揚程(m):32●口径(mm):25●常用出力(kW/rpm):-●最大出力(kW/rpm):0.7/7500●エンジン形式メーカー:工進●エンジン形式タイプ:KC26●燃料タンク容量(L):0.6●満タンで使用可能な時間(分):50●騒音値(dB):105●使用燃料:2サイクル混合ガソリン　50:1●口径２５ミリ<br><br>【セット内容／付属品】<br>●3mサクションホース●カップリング組25×25　2個●タケノコニップル25mm×15mm1個●ホースバンド25mm 3個、15mm1個●ストレーナー1個<br><br><font color=red>【注意】<br>●騒音値はLwA(ISO国際基準）にて測定の値です。</font><br><br>【質量】　5.5KG<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 1850　ページ■商品コード：trs4519205　●吐出量(L/min):115●全揚程(m):32●口径(mm):25●常用出力(kW/rpm):-●最大出力(kW/rpm):0.7/7500●エンジン形式メーカー:工進●エンジン形式タイプ:KC26●燃料タンク容量(L):0.6●満タンで使用可能な時間(分):50●騒音値(dB):105●使用燃料:2サイクル混合ガソリン　50:1●口径２５ミリ,工進　ハイデルスポンプ　SEV25L：工具箱　楽天市場店,工進　ハイデルスポンプ　SEV25L,【業務用】 オレンジブック2017掲載。工進　ハイデルスポンプ　SEV25L[rn]
30-10206,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,730.4000,,花・ガーデン・DIY > DIY・工具 > その他,工進　ワンタッチカップリング２５ＭＭ　PA097,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●ﾜﾝﾀｯﾁｶｯﾌﾟﾘﾝｸﾞ<br><br>【用途】<br>●ポンプとホースの接続に。●適応機種:SM-625X等<br><br>【仕様】<br>●適合機種:SM-625Xなど●品名:ワンタッチカップリング２５ミリ●パッキン付き<br><br>【材質／仕上】<br>●プラスチック<br><br>【質量】　50G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1855　ページ■商品コード：trs7974132　●適合機種:SM-625Xなど●品名:ワンタッチカップリング２５ミリ●パッキン付き,工進　ワンタッチカップリング２５ＭＭ　PA097：工具箱　楽天市場店,工進　ワンタッチカップリング２５ＭＭ　PA097,【業務用】 オレンジブック2017掲載。工進　ワンタッチカップリング２５ＭＭ　PA097[rn]
30-10207,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7973934.jpg?fitin=700:700,1117.6000,,花・ガーデン・DIY > DIY・工具 > その他,工進　プラ製ホースジョイント５０ミリ　PA034,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●プラ製ホースジョイント<br><br>【用途】<br>●ホースとホースの接続に<br><br>【仕様】<br>●適合機種:SEV-50Xなど●品名:ホースジョイント５０ミリ●パッキン付き<br><br>【材質／仕上】<br>●プラスチック<br><br>【質量】　195G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1854　ページ■商品コード：trs7973934　●適合機種:SEV-50Xなど●品名:ホースジョイント５０ミリ●パッキン付き,工進　プラ製ホースジョイント５０ミリ　PA034：工具箱　楽天市場店,工進　プラ製ホースジョイント５０ミリ　PA034,【業務用】 オレンジブック2017掲載。工進　プラ製ホースジョイント５０ミリ　PA034[rn]
30-10208,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs43/trs7783761.jpg?fitin=700:700,28069.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＨＯＮＤＡ　軽量エンジンポンプ　１インチ　WX10TJ,【業務用】 オレンジブック2017掲載,<b>メーカー／本田技研工業（株）</b><br><br>【特長】<br>●使用後の水を抜く際のドレインキャップの回しやすさに配慮した、新形状のスタンドを採用しました。●吐出口の向きが変更可能で、設置方向やホースの取り回しの自由度を高めます。<br><br>【用途】<br>●非常排水用。●電機・ガス･水道工事用。<br><br>【仕様】<br>●吐出量(L/min):120●全揚程(m):37●口径(mm):25●常用出力(kW/rpm):-●最大出力(kW/rpm):0.72/7000●エンジン形式メーカー:ホンダ●エンジン形式タイプ:GX25T●燃料タンク容量(L):0.53●満タンで使用可能な時間(分):54●騒音値(dB):-●全高(mm):295●全長(mm):340●全幅(mm):220●使用燃料:自動車用無鉛ガソリン<br><br>【セット内容／付属品】<br>●ストレーナー、ホースカップリング<br><br>【質量】　6.1KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1851　ページ■商品コード：trs7783761　●吐出量(L/min):120●全揚程(m):37●口径(mm):25●常用出力(kW/rpm):-●最大出力(kW/rpm):0.72/7000●エンジン形式メーカー:ホンダ●エンジン形式タイプ:GX25T●燃料タンク容量(L):0.53●満タンで使用可能な時間(分):54●騒音値(dB):-●全高(mm):295●全長(mm):340●全幅(mm):220●使用燃料:自動車用無鉛ガソリン,ＨＯＮＤＡ　軽量エンジンポンプ　１インチ　WX10TJ：工具箱　楽天市場店,ＨＯＮＤＡ　軽量エンジンポンプ　１インチ　WX10TJ,【業務用】 オレンジブック2017掲載。ＨＯＮＤＡ　軽量エンジンポンプ　１インチ　WX10TJ[rn]
30-10209,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs22/trs4051181.jpg?fitin=700:700,29533.6000,,花・ガーデン・DIY > DIY・工具 > その他,工進　ハイデルスポンプ　ロビンエンジン搭載　KR25F,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【特長】<br>●小型軽量4サイクルエンジンタイプです。<br><br>【用途】<br>●田畑の散水・灌水から農機具の洗浄まで。<br><br>【仕様】<br>●吐出量(L/min):110●全揚程(m):35●口径(mm):25●常用出力(kW/rpm):0.55/7000●最大出力(kW/rpm):0.81/7000●エンジン形式メーカー:ロビン●エンジン形式タイプ:EH025●燃料タンク容量(L):0.5●満タンで使用可能な時間(分):50●騒音値(dB):102●連続運転時間(h):0.8●使用燃料:自動車用無鉛ガソリン<br><br>【材質／仕上】<br>●ポンプ部ＡＤＣ<br><br>【セット内容／付属品】<br>●ストレーナー1個●ホースバンド3個●ワンタッチカップリング2個（SE-25FHは1個)●カップリング組25×15　1個●3mサクションホース<br><br><font color=red>【注意】<br>●騒音値はLwA(ISO国際基準）にて測定の値です。</font><br><br>【質量】　6.4<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1850　ページ≪メーカー在庫品≫■商品コード：trs4051181　●吐出量(L/min):110●全揚程(m):35●口径(mm):25●常用出力(kW/rpm):0.55/7000●最大出力(kW/rpm):0.81/7000●エンジン形式メーカー:ロビン●エンジン形式タイプ:EH025●燃料タンク容量(L):0.5●満タンで使用可能な時間(分):50●騒音値(dB):102●連続運転時間(h):0.8●使用燃料:自動車用無鉛ガソリン,工進　ハイデルスポンプ　ロビンエンジン搭載　KR25F：工具箱　楽天市場店,工進　ハイデルスポンプ　ロビンエンジン搭載　KR25F,【業務用】 オレンジブック2017掲載。工進　ハイデルスポンプ　ロビンエンジン搭載　KR25F[rn]
30-10210,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7973918.jpg?fitin=700:700,596.0000,,花・ガーデン・DIY > DIY・工具 > その他,工進　プラ製ホースジョイント２５ｍｍ　PA032,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【仕様】<br>●適合機種:SM-625  SEV-25Lなど●品名:ホースジョイント２５ミリ●適合機種:SM-625  SEV-25L等<br><br>【質量】　40G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 1854　ページ■商品コード：trs7973918　●適合機種:SM-625  SEV-25Lなど●品名:ホースジョイント２５ミリ●適合機種:SM-625  SEV-25L等,工進　プラ製ホースジョイント２５ｍｍ　PA032：工具箱　楽天市場店,工進　プラ製ホースジョイント２５ｍｍ　PA032,【業務用】 オレンジブック2017掲載。工進　プラ製ホースジョイント２５ｍｍ　PA032[rn]
30-10211,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7974230.jpg?fitin=700:700,2956.0000,,花・ガーデン・DIY > DIY・工具 > その他,工進　吐出ホース４０ｍｍ×２０ｍ　PA126,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）工進</b><br><br>【仕様】<br>●適合機種:PX-640 SEV-40Xなど●品名:吐出ホース40mm×20ｍ●適合機種:PX-640 SEV-40X等<br><br>【質量】　2920G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 1854　ページ■商品コード：trs7974230　●適合機種:PX-640 SEV-40Xなど●品名:吐出ホース40mm×20ｍ●適合機種:PX-640 SEV-40X等,工進　吐出ホース４０ｍｍ&times;２０ｍ　PA126：工具箱　楽天市場店,工進　吐出ホース４０ｍｍ&times;２０ｍ　PA126,【業務用】 オレンジブック2017掲載。工進　吐出ホース４０ｍｍ&times;２０ｍ　PA126[rn]
