29-66901,http://tshop.r10s.jp/brico/cabinet/34/4989433313634_1.jpg?fitin=700:700,5424.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,KTC ロングメガネレンチ M5-2632-F,,"【用途】<br>
六角ボルト・ナットを締め緩めする為のめがねレンチ。<br>
<br>
【機能・特徴】<br>
トルク伝達を最大限に発揮できる45度×6度のオフセット角度です。<br>
窪んだ場所のボルト・ナットにも掛かりやすく、ヘッドを裏返しての使用も可能です。<br>
サイズ表示は大きく見やすい鍛造浮出し刻印です。<br>
柄は、しなりに強く、軽量化も図れるI型断面形状です。<br>
KTC独自のNパワーフィット形状採用でボルト・ナットにやさしく、レンチの強度も向上しました。<br>
<br>
【仕様】<br>
●サイズ：26×32mm。<br>
●45度×6度スタンダード。<br>
●十二角。<br>
●Nパワーフィット。<br>
<br>
［ブランド名］KTC<br>
［商品名］ロングメガネレンチ<br>
［規格］M5-2632-F<br>
［商品サイズ］幅47×高さ412×奥行き26mm　重量630ｇ<br>
<br>
【注意事項】<br>
工具は本来の使用目的以外には使用しないでください。割れ、欠け、磨耗、変形の異常が認められた場合は、使用しないで下さい。無理な姿勢で作業しないで下さい。改造しないで下さい。",KTC ロングメガネレンチ M5-2632-F：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントKTC ロングメガネレンチ M5-2632-F,KTC ロングメガネレンチ M5-2632-F[rn]
29-66902,http://tshop.r10s.jp/brico/cabinet/80/4977292209380_1.jpg?fitin=700:700,775.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可〒】SK11 BP六角棒レンチセット SL SLBW09ISL,,■六角ボルト、ネジ締め用9本組ボールポイントセミロング六角棒レンチセット<br>■ボールポイント形状により狭い場所や障害物のある場所でも、斜めから六角穴に挿入できます。<br>■ハードクロームメッキ処理により、摩耗・腐食を防ぎます。<br>■特殊合金鋼使用のため高強度・靭性・耐久性に優れています。<br><br>●特殊合金鋼(SNCM+V)<br>●パッケージサイズ：幅100mm×高さ245mm×奥行20mm<br>●パッケージ重量：360g,【メール便可〒】SK11 BP六角棒レンチセット SL SLBW09ISL：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】SK11 BP六角棒レンチセット SL SLBW09ISL,【メール便可〒】SK11 BP六角棒レンチセット SL SLBW09ISL[rn]
29-66903,http://tshop.r10s.jp/brico/cabinet/06/4977292295406_1.jpg?fitin=700:700,327.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】藤原産業 SK11 ギアーテックアダプター 1/4 ソケット用,,"　用途<br>
ラチェットレンチ用6.35mm差込角ソケットアダプター<br>
<br>
機能・特徴<br>
ラチェットレンチ10mmにセットすれば、6.35mm差込角ソケットを使用することが出来ます。<br>
クイックリリース機構付きでソケットを簡単に着脱でき、確実に保持します。<br>
<br>
仕様<br>
●1/4インチソケット用<br>
●クイックリリース機構付き<br>
<br>
注意事項<br>
本来の目的、用途以外での使用はしないでください。<br>",【メール便可】藤原産業 SK11 ギアーテックアダプター 1/4 ソケット用：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】藤原産業 SK11 ギアーテックアダプター 1/4 ソケット用,【メール便可】藤原産業 SK11 ギアーテックアダプター 1/4 ソケット用[rn]
29-66904,http://tshop.r10s.jp/brico/cabinet/03/4989433406503_1.jpg?fitin=700:700,784.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】KTC スパナ S2-1315-F,,"【用途】<br>
六角ボルト・ナットを締め緩めする為のスパナ。<br>
<br>
【機能・特徴】<br>
新やり形ヘッド採用により、世界最小クラスのヘッド幅を実現しました。<br>
I型断面構造採用で、軽量でしなりに強くなっています。<br>
サイズ表示は大きく見やすい鍛造浮出し刻印です。<br>
<br>
【仕様】<br>
●サイズ：13×15mm。<br>
●スタンダードタイプ。<br>
<br>
［ブランド名］KTC<br>
［商品名］スパナ<br>
［規格］S2-1315-F<br>
［商品サイズ］幅31.5×高さ164×奥行き7mm　重量90ｇ<br>
<br>
【注意事項】<br>
工具は本来の使用目的以外には使用しないでください。割れ、欠け、磨耗、変形の異常が認められた場合は、使用しないで下さい。無理な姿勢で作業しないで下さい。改造しないで下さい。",【メール便可】KTC スパナ S2-1315-F：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】KTC スパナ S2-1315-F,【メール便可】KTC スパナ S2-1315-F[rn]
29-66905,http://tshop.r10s.jp/brico/cabinet/26/4963202072526_1.jpg?fitin=700:700,1984.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】LOBSTER ハイブリッドモンキレンチ ショート スケルトン 118mm UM24SB ブルー,手に優しくフィット。スケルトングリップ。,"寸法：118mm<br>
口開き：0～24mm<br>
頭部厚：9.5mm<br>
重量：80g<br>
<br>
【警告・注意】<br>
※電気が流れているものには使用しないでください。グリップに絶縁機能はありません。<br>
※口の奥でボルトやナットの二面に口幅を確実に合わせてください。<br>
※下あご側へ回してください。<br>
※パイプ等を継ぎ足して使用しないでください。<br>
※ハンマー代わりに使用しないでください。<br>
※ハンマー等で叩いて使用しないでください。",【メール便可】LOBSTER ハイブリッドモンキレンチ ショート スケルトン 118mm UM24SB ブルー：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】LOBSTER ハイブリッドモンキレンチ ショート スケルトン 118mm UM24SB ブルー,手に優しくフィット。スケルトングリップ。。【メール便可】LOBSTER ハイブリッドモンキレンチ ショート スケルトン 118mm UM24SB ブルー[rn]
29-66906,http://tshop.r10s.jp/brico/cabinet/13/4977292295413_1.jpg?fitin=700:700,368.8000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】藤原産業 SK11 ギアーテックアダプター 3/8ソケット用,,"　用途<br>
ラチェットレンチ用9.5mm差込角ソケットアダプター<br>
<br>
機能・特徴<br>
ラチェットレンチ13mmにセットすれば、9.5mm差込角ソケットを使用することが出来ます。<br>
クイックリリース機構付きでソケットを簡単に着脱でき、確実に保持します。<br>
<br>
仕様<br>
●3/8インチソケット用<br>
●クイックリリース機構付き<br>
<br>
注意事項<br>
本来の目的、用途以外での使用はしないでください。<br>",【メール便可】藤原産業 SK11 ギアーテックアダプター 3/8ソケット用：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】藤原産業 SK11 ギアーテックアダプター 3/8ソケット用,【メール便可】藤原産業 SK11 ギアーテックアダプター 3/8ソケット用[rn]
29-66907,http://tshop.r10s.jp/brico/cabinet/07/4977292270007_1.jpg?fitin=700:700,640.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】藤原産業 SK11 極薄スパナ SSW-2427T,,"用途<br>
六角ボルト・ナットの締付け、緩め作業<br>
<br>
機能・特徴<br>
狭い隙間での作業に必要な極薄タイプのスパナです。。<br>
台車・机・椅子等のキャスターの取り付け、電動工具のアクセサリーの交換に最適です。<br>
<br>
仕様<br>
●サイズ：24mmX27mmm<br>
●厚み：3.2mm<br>
<br>
注意事項<br>
ボルト、ナットのサイズに合ったものを使用し斜掛けや浅掛けはおやめ下さい。<br>
ハンマー等で叩いて衝撃を与えないで下さい。パイプ等を差し込んで使用しないで下さい。<br>
本来の目的、用途以外での使用はしないでください。<br>",【メール便可】藤原産業 SK11 極薄スパナ SSW-2427T：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】藤原産業 SK11 極薄スパナ SSW-2427T,【メール便可】藤原産業 SK11 極薄スパナ SSW-2427T[rn]
29-66908,http://tshop.r10s.jp/brico/cabinet/73/4989433315973_1.jpg?fitin=700:700,1104.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】KTC ショートメガネレンチ M5S-0708-F,,"【用途】<br>
六角ボルト・ナットを締め緩めする為のめがねレンチ。<br>
<br>
【機能・特徴】<br>
トルク伝達を最大限に発揮できる45度×6度のオフセット角度です。<br>
窪んだ場所のボルト・ナットにも掛かりやすく、ヘッドを裏返しての使用も可能です。<br>
サイズ表示は大きく見やすい鍛造浮出し刻印です。<br>
柄は、しなりに強く、軽量化も図れるI型断面形状です。<br>
KTC独自のNパワーフィット形状採用でボルト・ナットにやさしく、レンチの強度も向上しました。<br>
<br>
【仕様】<br>
●サイズ：7×8mm。<br>
●45度×6度ショート。<br>
●十二角。<br>
●Nパワーフィット。<br>
<br>
［ブランド名］KTC<br>
［商品名］ショートメガネレンチ<br>
［規格］M5S-0708-F<br>
［商品サイズ］幅12.8×高さ102×奥行き9mm　重量20ｇ<br>
<br>
【注意事項】<br>
工具は本来の使用目的以外には使用しないでください。割れ、欠け、磨耗、変形の異常が認められた場合は、使用しないで下さい。無理な姿勢で作業しないで下さい。改造しないで下さい。",【メール便可】KTC ショートメガネレンチ M5S-0708-F：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】KTC ショートメガネレンチ M5S-0708-F,【メール便可】KTC ショートメガネレンチ M5S-0708-F[rn]
29-66909,http://tshop.r10s.jp/brico/cabinet/17/4977292240017_1.jpg?fitin=700:700,8480.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【送料無料】SK11 デジタルトルクレンチ SDT3-060 あす楽,,"■デジタル表示で正確、高精度なトルク管理ができ、操作も簡単。<br>
■締付けトルクを音と光でお知らせ。<br>
■測定値表示は締付けトルクの最大値を締付けトルクを音と光でお知らせ。<br>
■表示するピークホールドモードとリアタイムに締付けトルクを音と光でお知らせ。<br>
■トルク値を表示するトラックモード<br>
■右ネジ、左ネジの測定ができます。<br><br>
●差込角：9.5mm(3/8) <br>
●測定範囲：3～60N・m（設定は1N・m単位、測定は0.01N・mで表示されます。） <br>
●測定精度：右ネジ+-3.0％・左ネジ+-4.0％ <br>
●操作モード：ピークホールドモード、トラックモード <br>
●電源：単4乾電池2本<br>
●約2分間操作がなければ、自動的に電源がきれます。<br>
●ラチェットギア数：52山<br>●付属品：単4乾電池2本（テスト用）、電池カバー用ドライバー、ハードケース、検査成績表<br><br>
※トルクのかけ過ぎ（最大値の110％以上）は故障の原因となり、精度が損なわれます。<br>
※精密測定機器です。落下や衝撃、過剰な振動を与えないでください。<br>
※磁気の多い場所で使用しないでください。<br>
※埃、砂塵の多い場所での使用、保管をしないでください。",【送料無料】SK11 デジタルトルクレンチ SDT3-060 あす楽：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【送料無料】SK11 デジタルトルクレンチ SDT3-060 あす楽,【送料無料】SK11 デジタルトルクレンチ SDT3-060 あす楽[rn]
29-66910,http://tshop.r10s.jp/brico/cabinet/16/4977292256216_1.jpg?fitin=700:700,1504.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可】藤原産業 SK11 Ｓ型リバーシブルラチェットＲ 11X13ｍｍ,狭い場所に便利な、S字型のラチェットレンチです。,"　■耐久性に優れた72山ギアを採用により、より狭い場所で細かな作業が可能。<br>
■本締めが出来ます。<br>
■左右回転切替えレバーで手軽に切替えられます。<br>
■ラチェット機構が組み込まれておりますので、連続して回すことが出来ます。<br><br>
●サイズ：11mmX13mm<br>
●送り角度：5度(ギア数：72山)<br>
●使用トルク(11mm)：80N・M以下<br>
●使用トルク(13mm)：115N・M以下<br>
●商品サイズ幅60×高さ185×奥行き10mm<br>
●重量：130ｇ<br>
<br>
※使用トルクの範囲内でご使用ください。<br>
※オーバートルクで使用されると破断する恐れがあります。<br>
※ボルト・ナットのサイズに合ったものを使用し斜掛けや浅掛けはおやめ下さい。<br>
※ハンマー等で叩いて衝撃を与えないで下さい。<br>
※パイプ等を差し込んで使用しないで下さい。",【メール便可】藤原産業 SK11 Ｓ型リバーシブルラチェットＲ 11X13ｍｍ：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】藤原産業 SK11 Ｓ型リバーシブルラチェットＲ 11X13ｍｍ,狭い場所に便利な、S字型のラチェットレンチです。。【メール便可】藤原産業 SK11 Ｓ型リバーシブルラチェットＲ 11X13ｍｍ[rn]
29-66911,http://tshop.r10s.jp/brico/cabinet/55/4977292262255_1.jpg?fitin=700:700,245.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【メール便可〒】藤原産業 SK11 ギアーテックアダプター ビット用,,"　用途<br>
ラチェットレンチ用6.35mm角ビットアダプター<br>
<br>
機能・特徴<br>
ラチェットレンチ10mmにセットすれば、六角対辺6.35mmビットを使用することが出来ます。<br>
<br>
仕様<br>
●6.35mm角ドライバービット用<br>
<br>
注意事項<br>
本来の目的、用途以外での使用はしないでください。<br>",【メール便可〒】藤原産業 SK11 ギアーテックアダプター ビット用：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】藤原産業 SK11 ギアーテックアダプター ビット用,【メール便可〒】藤原産業 SK11 ギアーテックアダプター ビット用[rn]
