29-38701,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/30/487.jpg?fitin=700:700,30000.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,BOSE ( ボーズ ) FS360P-2 (1本) ◆ 全天候型スピーカー ［ 送料無料 ］［ FreeSpace series ］,for 設備・地中埋込・野外設置 等,"　<p>
FS360P-II<br />
FreeSpace Environmental Speaker</p><p>
過酷な使用条件にも対応可能な高耐久性と高音質を実現した全天候型のスピーカー。</p><p>
&nbsp;</p><p>
ハイインピーダンス伝送 スピーカー なのでスピーカーケーブルの長さを気にせず屋外への設置が可能。</p><p>
&nbsp;</p><p>
BOSE 推奨パワーアンプ：　DXA2120</p><p>
BOSE ハイインピーダンス専用パワーアンプ　IZA190-HZ、IZA2120-HZでもご利用頂けます。</p><p>
&nbsp;</p><table id=""specifications""><tbody><tr><td>
■ユニット構成</td><td>
・11.5cmエンバイロメンタル・フルレンジユニット&times;1</td></tr><tr><td class=""gray"">
■インピーダンス</td><td class=""gray"">
・70V/100V伝送対応　10W、20W、40W、80Wタップ</td></tr><tr><td>
■感度</td><td>
・87dB/W/m SPL</td></tr><tr><td class=""gray"">
■最大音圧レベル</td><td class=""gray"">
・97dB SPL @1m/10W, 100dB SPL @1m/20W,<br />
103dB SPL @1m/40W, 106dB SPL @1m/80W</td></tr><tr><td>
■再生周波数帯域</td><td>
・70Hz～15kHz（&plusmn;3dB）</td></tr><tr><td class=""gray"">
■指向特性</td><td class=""gray"">
・水平：360度、垂直：50度　（-6dB, 1～4kHz Ave.）</td></tr><tr><td>
■接続方式</td><td>
・スピーカーコード先バラ直出（約70cm付属）</td></tr><tr><td class=""gray"">
■外形寸法</td><td class=""gray"">
・&phi;368.3(W)&times;379(H)mm</td></tr><tr><td>
■質量</td><td>
・6.6kg</td></tr><tr><td class=""gray"">
■カラー</td><td class=""gray"">
・グリーン</td></tr></tbody></table><p>
&nbsp;</p>",BOSE ( ボーズ ) FS360P-2 (1本) ◆ 全天候型スピーカー ［ 送料無料 ］［ FreeSpace series ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート BOSE ( ボーズ ) FS360P-2 (1本) ◆ 全天候型スピーカー ［ 送料無料 ］［ FreeSpace series ］,for 設備・地中埋込・野外設置 等。BOSE ( ボーズ ) FS360P-2 (1本) ◆ 全天候型スピーカー ［ 送料無料 ］［ FreeSpace series ］[rn]
29-38702,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/30/493.jpg?fitin=700:700,49200.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,BOSE ( ボーズ ) FS3-2 ◆ サテライトスピーカー & サブウーハー  ［ FreeSpace series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等,"　<p>FreeSpace Loudspeaker System<br />
サテライトスピーカー２本と、ベースモジュールで、インテリアのイメージを損なうことなく<br />
豊かで存在感のある音楽再生を実現<br /><br /><span style=""color: rgb(0, 0, 128);"">カラー : ブラック or ホワイトをご選択下さい。</span></p><table id=""specifications""><tbody><tr><td>再生周波数帯域</td><td>50Hz～16kHz<br />
            サテライトスピーカー：　210Hz～16kHz、<br />
            アクースティマス：　50Hz～210Hz</td></tr><tr><td class=""gray"">インピーダンス</td><td class=""gray"">70V/100V 伝送対応25W、50W、100W、200W タップまたは5&Omega;<br />
            サテライトスピーカー：　6&Omega;、<br />
            アクースティマス：　モノラル合成時5&Omega;</td></tr><tr><td>感度</td><td>82dB/W/m SPL(Pink Noise)<br />
            サテライトスピーカー：　84dB/W/m SPL(Pink Noise)、<br />
            アクースティマス：　76dB/W/m SPL(Pink Noise) <br />
            モノラル合成時は、79dB/W/m SPL(Pink Noise)</td></tr><tr><td class=""gray"">許容入力</td><td class=""gray"">100W rms (IEC268-5)<br />
            サテライトスピーカー：　12W rms(IEC268-5)、<br />
            アクースティマス：　50W rms(IEC268-5) モノラル合成時は、100W rms</td></tr><tr><td>外形寸法</td><td>サテライトスピーカー：　78.0(W)&times;78.0(H)&times;104(D)mm<br />
            アクースティマス：　222(W)&times;356(H)&times;342(D)mm</td></tr><tr><td class=""gray"">質量</td><td class=""gray"">サテライトスピーカー：　0.8kg<br />
            アクースティマス：　7.9kg</td></tr><tr><td>端子</td><td>サテライトスピーカー：　プッシュターミナル<br />
            アクースティマス：　ネジ式ターミナル</td></tr><tr><td class=""gray"">付属品</td><td class=""gray"">壁掛け／天井吊りブラケット<br />
            （3.3cm天井吊り用エクステンションロッド付き）</td></tr><tr><td>金具の振り角度</td><td>垂直&plusmn;30度、水平&plusmn;90度</td></tr></tbody></table><p>&nbsp;</p><p>&nbsp;</p>",BOSE ( ボーズ ) FS3-2 ◆ サテライトスピーカー &amp; サブウーハー  ［ FreeSpace series ］［ 送料無料 ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート BOSE ( ボーズ ) FS3-2 ◆ サテライトスピーカー &amp; サブウーハー  ［ FreeSpace series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等。BOSE ( ボーズ ) FS3-2 ◆ サテライトスピーカー &amp; サブウーハー  ［ FreeSpace series ］［ 送料無料 ］[rn]
29-38703,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/30/490.jpg?fitin=700:700,62400.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,BOSE ( ボーズ ) FS3-4 ◆ サテライトスピーカー & サブウーハー  ［ FreeSpace series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等,"　<p>
FreeSpace Loudspeaker System<br /><br /><span style=""color: rgb(0, 0, 128);"">カラー : ブラック or ホワイトをご選択ください。</span></p><p>
&nbsp;</p><p>
サテライトスピーカー４本と、ベースモジュールで、インテリアのイメージを損なうことなく豊かで存在感のある音楽再生を実現<br /><br />
ブティックやカフェテリア、ショールームなどの商業空間で求められるスピーカーには、音のクオリティはもちろん、店内隅々まで均一にカバーするパフォーマンス、そしてインテリアに溶け込むデザインが必要不可欠です。</p><p>
&nbsp;</p><p>
FS3-4は、わずかりんごサイズのサテライトスピーカーと、ボーズの独自技術「アクースティマス」を採用したベースモジュールで、インテリアのイメージを損なうことなく、広いカバーエリアにおける豊かで存在感のある音楽再生を実現します。</p><table id=""specifications""><tbody><tr><td>
再生周波数帯域</td><td>
50Hz～16kHz<br />
サテライトスピーカー：　210Hz～16kHz、<br />
アクースティマス：　50Hz～210Hz</td></tr><tr><td class=""gray"">
インピーダンス</td><td class=""gray"">
70V/100V 伝送対応25W、50W、100W、200W タップまたは6&Omega;<br />
サテライトスピーカー：　6&Omega;、<br />
アクースティマス：　モノラル合成時5&Omega;</td></tr><tr><td>
感度</td><td>
82dB/W/m SPL(Pink Noise)<br />
サテライトスピーカー：　84dB/W/m SPL(Pink Noise)、<br />
アクースティマス：　76dB/W/m SPL(Pink Noise)<br />
モノラル合成時は、79dB/W/m SPL(Pink Noise)</td></tr><tr><td class=""gray"">
許容入力</td><td class=""gray"">
100W rms (IEC268-5)<br />
サテライトスピーカー：　12W rms(IEC268-5)、<br />
アクースティマス：　50W rms(IEC268-5) モノラル合成時は、100W rms</td></tr><tr><td>
外形寸法</td><td>
サテライトスピーカー：　78.0(W)&times;78.0(H)&times;104(D)mm<br />
アクースティマス：　222(W)&times;356(H)&times;342(D)mm</td></tr><tr><td class=""gray"">
質量</td><td class=""gray"">
サテライトスピーカー：　0.8kg<br />
アクースティマス：　7.9kg</td></tr><tr><td>
端子</td><td>
サテライトスピーカー：　プッシュターミナル<br />
アクースティマス：　ネジ式ターミナル</td></tr><tr><td class=""gray"">
付属品</td><td class=""gray"">
壁掛け／天井吊りブラケット<br />
（3.3cm天井吊り用エクステンションロッド付き）</td></tr><tr><td>
金具の振り角度</td><td>
垂直&plusmn;30度、水平&plusmn;90度</td></tr></tbody></table><p>
&nbsp;</p>",BOSE ( ボーズ ) FS3-4 ◆ サテライトスピーカー &amp; サブウーハー  ［ FreeSpace series ］［ 送料無料 ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート BOSE ( ボーズ ) FS3-4 ◆ サテライトスピーカー &amp; サブウーハー  ［ FreeSpace series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等。BOSE ( ボーズ ) FS3-4 ◆ サテライトスピーカー &amp; サブウーハー  ［ FreeSpace series ］［ 送料無料 ］[rn]
29-38704,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/37/133.jpg?fitin=700:700,72000.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,BOSE ( ボーズ ) RMU208 B/ブラック PowerMatch Utility ［ 中小規模空間向けスピーカー］ ［ 送料無料 ］,中小規模空間向けスピーカー,"　<h3>
《 フォアグラウンドミュージック向けにも使用できる小型高音質SRスピーカー 》</h3><h4>
◆ BOSE ( ボーズ ) RMU208</h4><p><br /><span style=""color: rgb(0, 128, 128);"">［ 商品説明 ］</span><br />
RoomMatch RMU208は、RoomMatchシステムの補助スピーカーとしてはもちろん、フォアグラウンドミュージック向けにも使用できる小型高音質SRスピーカーです。RoomMatchフルレンジモジュールと同じEMB2コンプレッションドライバーを1本搭載し、RoomMatchフルレンジモジュールと同等音質の中高域再生を実現。また、8インチウーファーを2本搭載し、高音質なフルレンジ再生が可能です。設置の自由度を高めるマルチアングル対応ブラケットを標準で付属しています。</p><p><br />
◆ ハイインピーダンス伝送にも対応 : 専用マッチングトランス（別売）により、ハイ・インピーダンス伝送用にも対応します。<br />
&nbsp;</p><table bgcolor=""#dddddd"" border=""0"" cellpadding=""2"" cellspacing=""1"" style="""" width=""100%""><tbody><tr><td bgcolor=""#ffffff"" colspan=""2""><span style=""color: rgb(0, 128, 128);"">［ 仕様 ］</span></td></tr><tr><td bgcolor=""#ffffff"">
◆ 周波数特性（&plusmn;3dB）</td><td bgcolor=""#ffffff"" width=""70%"">
・80 Hz &ndash; 16k Hz</td></tr><tr><td bgcolor=""#ffffff"">
◆ 周波数レンジ（-10dB）</td><td bgcolor=""#ffffff"" width=""70%"">
・70 Hz &ndash; 16k Hz</td></tr><tr><td bgcolor=""#ffffff"">
◆ 推奨ハイパスフィルター</td><td bgcolor=""#ffffff"" width=""70%"">
・70 Hz（12 dB/octave）</td></tr><tr><td bgcolor=""#ffffff"">
◆ 指向角度</td><td bgcolor=""#ffffff"" width=""70%"">
・水平90&deg;&times;垂直60&deg;</td></tr><tr><td bgcolor=""#ffffff"">
◆ クロスオーバータイプ</td><td bgcolor=""#ffffff"" width=""70%"">
・Passive; separate bandpass filters per transducer（200 Hz, 1.2 kHz）</td></tr><tr><td bgcolor=""#ffffff"">
◆ 許容入力</td><td bgcolor=""#ffffff"" width=""70%"">
・IEC268-5 : 300 W （1200 W peak）&nbsp; ・AES : 400 W （1600 W peak）</td></tr><tr><td bgcolor=""#ffffff"">
◆ 感度（SPL、1W@1m）</td><td bgcolor=""#ffffff"" width=""70%"">
・IEC268-5 : 94 dB SPL&nbsp;&nbsp; ・AES : 94 dB SPL</td></tr><tr><td bgcolor=""#ffffff"">
◆ 最大音圧レベル（@1m, 計算値）</td><td bgcolor=""#ffffff"" width=""70%"">
・IEC268-5 : 119 dB SPL (125 dB SPL peak)&nbsp; ・AES : 120 dB SPL (126 dB SPL peak)</td></tr><tr><td bgcolor=""#ffffff"" colspan=""2""><span style=""color: rgb(0, 128, 128);"">［ ユニット構成 ］</span></td></tr><tr><td bgcolor=""#ffffff"">
◆ 高域</td><td bgcolor=""#ffffff"" width=""70%"">
・EMB2 コンプレッションドライバー&times;1 （2インチボイスコイル使用）</td></tr><tr><td bgcolor=""#ffffff"">
◆ 低域</td><td bgcolor=""#ffffff"" width=""70%"">
・LF8 high-excursion 8インチウーファー&times;2 （2インチボイスコイル使用）</td></tr><tr><td bgcolor=""#ffffff"">
◆ インピーダンス</td><td bgcolor=""#ffffff"" width=""70%"">
・8&Omega;</td></tr><tr><td bgcolor=""#ffffff"" colspan=""2""><span style=""color: rgb(0, 128, 128);"">［ その他 仕様 ］</span></td></tr><tr><td bgcolor=""#ffffff"">
◆ エンクロージャー材質</td><td bgcolor=""#ffffff"" width=""70%"">
・13mmバルチックバーチ</td></tr><tr><td bgcolor=""#ffffff"">
◆ エンクロージャー仕上げ</td><td bgcolor=""#ffffff"" width=""70%"">
・ポリウレタンコーティング塗装仕上げ</td></tr><tr><td bgcolor=""#ffffff"">
◆ グリル</td><td bgcolor=""#ffffff"" width=""70%"">
・スチール（18 gauge、パウダーコーティング仕上げ）</td></tr><tr><td bgcolor=""#ffffff"">
◆ 使用環境</td><td bgcolor=""#ffffff"" width=""70%"">
・屋内専用</td></tr><tr><td bgcolor=""#ffffff"">
◆ 入力端子</td><td bgcolor=""#ffffff"" width=""70%"">
・NL4（スピコン）&times;1、ネジ式スピーカー端子x1 （パラレル）</td></tr><tr><td bgcolor=""#ffffff"">
◆ エンクロージャー吊り点</td><td bgcolor=""#ffffff"" width=""70%"">
・M8ネジ穴&times;2（側面に各1、付属Uブラケット用）、M8ネジ穴&times;4（背面）</td></tr><tr><td bgcolor=""#ffffff"">
◆ 外形寸法</td><td bgcolor=""#ffffff"" width=""70%"">
・710（W） X 235（H） X 309（D） mm</td></tr><tr><td bgcolor=""#ffffff"">
◆ 質量</td><td bgcolor=""#ffffff"" width=""70%"">
・19.1 kg</td></tr></tbody></table><p>
&nbsp;</p>",BOSE ( ボーズ ) RMU208 B/ブラック PowerMatch Utility ［ 中小規模空間向けスピーカー］ ［ 送料無料 ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート BOSE ( ボーズ ) RMU208 B/ブラック PowerMatch Utility ［ 中小規模空間向けスピーカー］ ［ 送料無料 ］,中小規模空間向けスピーカー。BOSE ( ボーズ ) RMU208 B/ブラック PowerMatch Utility ［ 中小規模空間向けスピーカー］ ［ 送料無料 ］[rn]
29-38705,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/8/281.jpg?fitin=700:700,55200.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,BOSE ( ボーズ ) DS16S 壁面取付 LOW・基本セット( IZA250-LZ ) 【(DS16Sx2+IZA250-LZx1)】 ［ DS series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等,"　<table bgcolor=""#dddddd"" border=""0"" cellpadding=""2"" cellspacing=""1"" style=""width: 742px;""><tbody><tr><td bgcolor=""#333366"" colspan=""2""><span style=""color: rgb(255, 255, 255);"">◆ DS16S 壁面取付 LOW・基本セット( IZA250-LZ )</span></td></tr><tr><td bgcolor=""#ffffff"" colspan=""2"">
◆ 商品説明<br />
BGM再生に適したスピーカーDS16Sをベースにしたセット
<p>
ショールームや店舗、ご自宅などで使えます。<br />
( ローインピーダンス接続 )</p></td></tr><tr><td bgcolor=""#ffffff"" colspan=""2"">
［ セット内容 ］</td></tr><tr><td bgcolor=""#ffffff"">
◆ スピーカー</td><td bgcolor=""#ffffff"" width=""70%"">
BOSE DS16S&nbsp; x 2本&nbsp;&nbsp; ( W/白 or&nbsp; B/黒 をご指定下さい )</td></tr><tr><td bgcolor=""#ffffff"">
◆ パワーアンプ</td><td bgcolor=""#ffffff"" width=""70%"">
BOSE FreeSpace IZA250-LZ&nbsp; x 1台</td></tr><tr><td bgcolor=""#ffffff"" colspan=""2"">
※ 接続ケーブルなどは別途ご用意ください。<br />
※ 取付・施工代金などは含まれません。</td></tr></tbody></table><p>
&nbsp;</p>",BOSE ( ボーズ ) DS16S 壁面取付 LOW・基本セット( IZA250-LZ ) 【(DS16Sx2+IZA250-LZx1)】 ［ DS series ］［ 送料無料 ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート BOSE ( ボーズ ) DS16S 壁面取付 LOW・基本セット( IZA250-LZ ) 【(DS16Sx2+IZA250-LZx1)】 ［ DS series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等。BOSE ( ボーズ ) DS16S 壁面取付 LOW・基本セット( IZA250-LZ ) 【(DS16Sx2+IZA250-LZx1)】 ［ DS series ］［ 送料無料 ］[rn]
29-38706,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/30/515.jpg?fitin=700:700,31800.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,BOSE ( ボーズ ) DS100SE B/ブラック (1本) ◆ フルレンジスピーカー・全天候型 ［ DS series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等,"　<p>
BOSE DS100SE</p><p>
FreeSpace Loudspeaker</p><p><br />
DS100SEは、レストランやカフェなどの各種店舗や商業施設など、さまざまな空間に高品質で力強い音楽再生を提供する、全天候型スピーカーです。<br />
最大音圧レベル105dB SPL (1m)のパワフルなサウンドは、最高10mの高さまでの設置を可能にするなど、幅広いエリアをカバー。さらにスピーカーの取り付け向きと振り角の方向を 自由に設定できるので、スピーカーの広い指向特性を最大限に生かした取り付け方法が可能です。設置場所を選ばず、店舗設計やインテリアに合わせた自由度の 高い設置を実現しています。<br /><br />
◆ 幅広いエリアをカバーする、アーティキュレイテッド・アレイ技術</p><p>
幅広いエリアをカバーする、アーキュレイテッド・アレイ技術中高域の再生を担う2本の口径5.7cmツィドラードライバーと、低域再生を担う口径13cm のウーファーを内蔵。<br />
2本のツィドラードライバーにはボーズ独自のアーティキュレイテッド・アレイ技術を採用。さらにドライバーユニット部を90&deg;回転させて配置することも可能で、スピーカーの縦横の設置方向に関わらず、水平180&deg;&times;垂直75&deg;の広いエリアを均一にカバーします。</p><p><br />
◆ スマートなボディは、ケーブルもすっきり収納</p><p>
スマートなボディは、ケーブルもすっきり収納高耐久性を実現した付属の壁掛けブラケットは側面部にケーブル配線穴を採用。露出配線時に、アクセサリーの壁掛けジャンクションボックスなしでもブラケット背面のスピーカー端子へスマートに配線が可能です。さらに専用ワイヤーコネクターの採用により端子からスピーカーへのケーブルもすっきりと収めることができます。</p><p><br />
◆ 簡単に出力を切り替えられるマルチタップトランス採用</p><p>
簡単に出力を切り替えられるマルチタップ・トランス採用70V/100Vラインのハイ・インピーダンスと、8&Omega;/100Wのロー・インピーダンスの両伝送方式に対応。<br />
スピーカー前面に配置されたタップホイールにより、工具を使用することなく簡単に出力を切り替えられ、設置後の音響プランの変更などにもスムーズに対応できます。<br /><br /><br />
仕様</p><p>
&nbsp;</p><table bgcolor=""#dddddd"" border=""0"" cellpadding=""2"" cellspacing=""1"" style=""width: 741px;""><tbody><tr><td bgcolor=""#ffffff"">
ユニット構成</td><td bgcolor=""#ffffff"">
5.7cmツィドラードライバー&times;2、13cmウーファー&times;1</td></tr><tr><td bgcolor=""#ffffff"" class=""gray"">
許容入力</td><td bgcolor=""#ffffff"" class=""gray"">
100W</td></tr><tr><td bgcolor=""#ffffff"">
インピーダンス</td><td bgcolor=""#ffffff"">
8&Omega;、70V/100V伝送対応<br />
(70V伝送時：12.5W/25W/50W/100Wタップ　100V伝送時：25W/50W/100Wタップ)</td></tr><tr><td bgcolor=""#ffffff"" class=""gray"">
タップ初期設定値</td><td bgcolor=""#ffffff"" class=""gray"">
12.5W（70V伝送時）／25W（100V伝送時）</td></tr><tr><td bgcolor=""#ffffff"">
感度</td><td bgcolor=""#ffffff"">
85dB SPL (1W/1m)</td></tr><tr><td bgcolor=""#ffffff"" class=""gray"">
最大音圧レベル</td><td bgcolor=""#ffffff"" class=""gray"">
105dB SPL(1m/pink noise)、111dB SPL(peak)</td></tr><tr><td bgcolor=""#ffffff"">
再生周波数帯域</td><td bgcolor=""#ffffff"">
65Hz～16kHz</td></tr><tr><td bgcolor=""#ffffff"" class=""gray"">
指向特性</td><td bgcolor=""#ffffff"" class=""gray"">
水平：180&deg;、垂直：75&deg;</td></tr><tr><td bgcolor=""#ffffff"">
入力端子</td><td bgcolor=""#ffffff"">
ネジ式ターミナル（付属ブラケット部）</td></tr><tr><td bgcolor=""#ffffff"" class=""gray"">
外形寸法</td><td bgcolor=""#ffffff"" class=""gray"">
381（W）&times;180（H）&times;213（D）mm（本体のみ）</td></tr><tr><td bgcolor=""#ffffff"">
質量</td><td bgcolor=""#ffffff"">
6kg（本体のみ）</td></tr><tr><td bgcolor=""#ffffff"" class=""gray"">
カラー</td><td bgcolor=""#ffffff"" class=""gray"">
ブラック</td></tr></tbody></table><p>
&nbsp;</p>",BOSE ( ボーズ ) DS100SE B/ブラック (1本) ◆ フルレンジスピーカー・全天候型 ［ DS series ］［ 送料無料 ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート BOSE ( ボーズ ) DS100SE B/ブラック (1本) ◆ フルレンジスピーカー・全天候型 ［ DS series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等。BOSE ( ボーズ ) DS100SE B/ブラック (1本) ◆ フルレンジスピーカー・全天候型 ［ DS series ］［ 送料無料 ］[rn]
29-38707,http://tshop.r10s.jp/gakkiwatanabe/cabinet/online/13/51.jpg?fitin=700:700,31481.6000,,TV・オーディオ・カメラ > オーディオ > スピーカー,Electro-Voice ( EV エレクトロボイス ) EVID C8.2 (ペア) ◆ 天井埋込型スピーカー・シーリング型 ［ EVID series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等,"　<p></p><h3>EVIDシーリングスピーカ</h3><p><br />
オーディオは、音声コミュニケーション用途のみならず、<br />
空間演出の一部として、インテリアと同様、近年非常に重要視されています。<br /><br />
EVIDシーリングスピーカは、EVIDシリーズスピーカの独自コンセプトを、天井埋め込み型として構成し、<br />
あらゆる空間における音のニーズを満たす、ダイナミックかつ高品位な音質、厳しい環境条件にも見合う適応性、<br />
取付けや配線の簡便性、高い実用性を兼ね備えた製品です。<br /><br />
コンパクトかつパワフルなC4.2から、高天井用にデザインされたC8.2HC (特許出願中)まで、<br />
異なる用途に応じた4モデルを用意、シーリングスピーカだけでも高音質なシステムが構築できます。<br />
さらに、EVIDシリーズと組合せて適用範囲を広げ、サウンドの調和を保ったシステム構築が可能となります。</p><p></p><p><br />
全モデル共通特長</p><p><br />
* EVIDシリーズと共通の音質<br />
* 露出部はあくまでも目立たず、清潔感のある形状で、あらゆるインテリアに調和<br />
* 音圧、再生レンジなどが異なる多様な音響デザインに適応<br />
* 取付けが簡単<br />
* 全モデルとも70V/100Vハイインピーダンス入力および8Ωローインピーダンス入力を標準装備<br />
* 施工に必要な金具類を標準添付</p><p></p><h3>EVID C8.2 (ペア）</h3><p><br />
8インチ（20cm）同軸2ウェイ</p><p>Specifications<br /><br />
Frequency Response (-10dB) 50 - 20000 Hz<br />
Sensitivity 1W/1m 91 dB<br />
Outdoor No<br />
Transformer Yes<br />
Transformer Taps (Transformer Version Only) (1.88 - 70 V only), 3.75, 7.5, 15, 30<br />
Chassis Size 8 inches<br />
Speaker TypeCeiling Speakers</p><p></p><p><br />
本体重量5 kg <br />
Dimensions (Height X Max Diameter) 258 x 270 mm</p><p></p>",Electro-Voice ( EV エレクトロボイス ) EVID C8.2 (ペア) ◆ 天井埋込型スピーカー・シーリング型 ［ EVID series ］［ 送料無料 ］：ワタナベ楽器　楽天ＳＨＯＰ,エレキギターギタースタンドアコギ初心者ベースワタナベ楽器店管楽器 ヤマハ ジュピター Jマイケルトランペット ラッパアンプ楽器激安ギターセットアウトレットアルトサックス サックス訳ありハーモニカ テンホールズ クロマチックハーモニカ 複音ハーモニカ ホーナー スズキ PA機材楽器通販音響機材フルート Electro-Voice ( EV エレクトロボイス ) EVID C8.2 (ペア) ◆ 天井埋込型スピーカー・シーリング型 ［ EVID series ］［ 送料無料 ］,for 設備・ショールーム・店舗・商業施設 等。Electro-Voice ( EV エレクトロボイス ) EVID C8.2 (ペア) ◆ 天井埋込型スピーカー・シーリング型 ［ EVID series ］［ 送料無料 ］[rn]
