29-18501,http://tshop.r10s.jp/brico/cabinet/68/4968957100968_1.jpg?fitin=700:700,1382.4000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,八幡ねじ 重量戸車 F-60,,"■車輪、本体共に鉄　ベアリングを使用しているので、堅牢でスムーズな回転が得られる重量戸車です。<br>
門扉、工場、出入口用扉、各種倉庫など、重量のあるものの戸車として使用<br><br>
●耐荷重：2個あたり150kg<br>",八幡ねじ 重量戸車 F-60：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント八幡ねじ 重量戸車 F-60,八幡ねじ 重量戸車 F-60[rn]
29-18502,http://tshop.r10s.jp/brico/cabinet/81/4903757100381_1.jpg?fitin=700:700,112.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可〒】和気産業 ユニクロ隅金 金折 BK-038 120mm,,"■補強金具・接合金具としてお使いください。<br>
<br>
サイズ：120mm×120mm×25mm<br>
穴径：φ3.5<br>
材質：鉄、仕上げ：クロームメッキ",【メール便可〒】和気産業 ユニクロ隅金 金折 BK-038 120mm：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】和気産業 ユニクロ隅金 金折 BK-038 120mm,【メール便可〒】和気産業 ユニクロ隅金 金折 BK-038 120mm[rn]
29-18503,http://tshop.r10s.jp/brico/cabinet/00/4983658112300_1.jpg?fitin=700:700,1103.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,KAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（B）28 12B28,,"<img border=""0"" src=""http://image.rakuten.co.jp/brico/cabinet/34/img60181194.jpg"">●Φ28丸（戸車に溝があるタイプ）<br>
●SUS304（戸車の材質：ステンレス）<br>
●ニードルベアリング<br>
●耐荷重：30kg（2個使用時）",KAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（B）28 12B28：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントKAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（B）28 12B28,KAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（B）28 12B28[rn]
29-18504,http://tshop.r10s.jp/brico/cabinet/08/4903757288508_1.jpg?fitin=700:700,384.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可〒】和気産業 ユニクロ 金折隅金 10個入 WBK-036,ユニクロ金折隅金です。,"■補強金具・接合金具としてお使いください。<br>
<br>
サイズ：　76mm×76mm×20mm<br>
穴径：　φ3.8<br>
材質：　鉄、仕上げ：　クロームメッキ<br>
数量：　10個入り",【メール便可〒】和気産業 ユニクロ 金折隅金 10個入 WBK-036：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】和気産業 ユニクロ 金折隅金 10個入 WBK-036,ユニクロ金折隅金です。 。【メール便可〒】和気産業 ユニクロ 金折隅金 10個入 WBK-036[rn]
29-18505,http://tshop.r10s.jp/brico/cabinet/04/04461579-790704_1.jpg?fitin=700:700,864.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】純正網戸用取替戸車 新日軽ビス止め 品番SN-4 規格A8NLC4 2個入り 4560172790704,,"V型純正網戸用<br>
ビスでしっかり止めてください。<br>
戸車は左右共通です。",【メール便可】純正網戸用取替戸車 新日軽ビス止め 品番SN-4 規格A8NLC4 2個入り 4560172790704：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】純正網戸用取替戸車 新日軽ビス止め 品番SN-4 規格A8NLC4 2個入り 4560172790704,【メール便可】純正網戸用取替戸車 新日軽ビス止め 品番SN-4 規格A8NLC4 2個入り 4560172790704[rn]
29-18506,http://tshop.r10s.jp/brico/cabinet/01/4983658114601_1.jpg?fitin=700:700,1168.8000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,KAKEN 家研 アルミ用取替戸車 玄関引戸・店舗引戸・重量ガラス（複層ガラス入）用 T14（B）30 T14B30,,"<img border=""0"" src=""http://image.rakuten.co.jp/brico/cabinet/34/img60183612.jpg"">●Φ30丸（戸車に溝があるタイプ）<br>
●SUS304（戸車の材質：ステンレス）<br>
●DUメタル<br>
●耐荷重：35kg（2個使用時）",KAKEN 家研 アルミ用取替戸車 玄関引戸・店舗引戸・重量ガラス（複層ガラス入）用 T14（B）30 T14B30：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントKAKEN 家研 アルミ用取替戸車 玄関引戸・店舗引戸・重量ガラス（複層ガラス入）用 T14（B）30 T14B30,KAKEN 家研 アルミ用取替戸車 玄関引戸・店舗引戸・重量ガラス（複層ガラス入）用 T14（B）30 T14B30[rn]
29-18507,http://tshop.r10s.jp/brico/cabinet/74/4903757100374_1.jpg?fitin=700:700,72.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可〒】和気産業 ユニクロ隅金 金折 BK-037 90,,"■補強金具・接合金具としてお使いください。<br>
<br>
サイズ：92mm×92mm×23mm<br>
穴径：φ3.5<br>
材質：鉄、仕上げ：クロームメッキ",【メール便可〒】和気産業 ユニクロ隅金 金折 BK-037 90：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】和気産業 ユニクロ隅金 金折 BK-037 90,【メール便可〒】和気産業 ユニクロ隅金 金折 BK-037 90[rn]
29-18508,http://tshop.r10s.jp/brico/cabinet/05/4983658114205_1.jpg?fitin=700:700,1127.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,KAKEN 家研 アルミ用取替戸車 玄関引戸用 14（A）35 14A35,,"<img border=""0"" src=""http://image.rakuten.co.jp/brico/cabinet/34/img60183546.jpg"">●Φ35丸（戸車に溝があるタイプ）<br>
●ポリアセタール（戸車の材質：樹脂）<br>
●DUメタル<br>
●耐荷重：35kg（2個使用時）",KAKEN 家研 アルミ用取替戸車 玄関引戸用 14（A）35 14A35：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントKAKEN 家研 アルミ用取替戸車 玄関引戸用 14（A）35 14A35,KAKEN 家研 アルミ用取替戸車 玄関引戸用 14（A）35 14A35[rn]
29-18509,http://tshop.r10s.jp/brico/cabinet/29/03876282-790629_1.jpg?fitin=700:700,370.4000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】網戸用取替戸車 不二 ビス止 品番F-2 規格FF-0360 4560172790629,,"取り付けビスでしっかり止めてください。<br>戸車は左右共通です。<br><br>
<font color=""#FF0000"">※こちらの商品は6個まで1メール便での発送が可能です。<br>

メール便の詳細はこちら</font>",【メール便可】網戸用取替戸車 不二 ビス止 品番F-2 規格FF-0360 4560172790629：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】網戸用取替戸車 不二 ビス止 品番F-2 規格FF-0360 4560172790629,【メール便可】網戸用取替戸車 不二 ビス止 品番F-2 規格FF-0360 4560172790629[rn]
29-18510,http://tshop.r10s.jp/brico/cabinet/51/4968957100951_1.jpg?fitin=700:700,1135.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,八幡ねじ 重量戸車 F-50,,"■車輪、本体共に鉄　ベアリングを使用しているので、堅牢でスムーズな回転が得られる重量戸車です。<br>
門扉、工場、出入口用扉、各種倉庫など、重量のあるものの戸車として使用<br><br>
●耐荷重：2個あたり100kg<br>",八幡ねじ 重量戸車 F-50：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント八幡ねじ 重量戸車 F-50,八幡ねじ 重量戸車 F-50[rn]
29-18511,http://tshop.r10s.jp/brico/cabinet/01/4983658112201_1.jpg?fitin=700:700,1056.8000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,KAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（A）28 12A28,,"<img border=""0"" src=""http://image.rakuten.co.jp/brico/cabinet/34/img60181194.jpg"">●Φ28丸（戸車に溝があるタイプ）<br>
●ポリアセタール（戸車の材質：樹脂）<br>
●DUメタル<br>
●耐荷重：30kg（2個使用時）",KAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（A）28 12A28：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントKAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（A）28 12A28,KAKEN 家研 アルミ用取替戸車 玄関引戸・テラス用 12（A）28 12A28[rn]
